docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167610512002292-3187	1	Quantity	16	17	T1	7	"{""mods"": [""IsCount""]}"
S0167610512002292-3187	1	MeasuredEntity	18	38	T2	initial orientations	"{""HasQuantity"": ""T1""}"
S0167610512002292-3187	2	Quantity	57	58	T3	4	"{""mods"": [""IsCount""]}"
S0167610512002292-3187	2	MeasuredEntity	42	46	T4	case	"{""HasQuantity"": ""T3""}"
S0167610512002292-3187	3	Quantity	87	94	T5	0.563 m	"{""unit"": ""m""}"
S0167610512002292-3187	3	MeasuredEntity	95	107	T6	square plate	"{""HasQuantity"": ""T5""}"
S0167610512002292-3187	4	Quantity	121	128	T7	0.025 m	"{""unit"": ""m""}"
S0167610512002292-3187	4	MeasuredEntity	102	107	T8	plate	"{""HasQuantity"": ""T7""}"
S0167610512002292-3187	4	MeasuredProperty	111	120	T9	thickness	"{""HasQuantity"": ""T7""}"
S0167610512002292-3187	5	Quantity	292	293	T10	1	"{""mods"": [""IsCount""]}"
S0167610512002292-3187	5	MeasuredEntity	294	299	T11	cases	"{""HasQuantity"": ""T10""}"
S0167610512002292-3187	6	Quantity	89	90	T11	5	"{""mods"": [""IsCount""]}"
S0167610512002292-3187	6	MeasuredEntity	42	46	T12	case	"{""HasQuantity"": ""T11""}"
