docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1873506113001116-1204	1	Quantity	400	410	T1-1	3 passages	"{""unit"": ""passages"", ""mods"": [""IsCount""]}"
S1873506113001116-1204	1	MeasuredEntity	313	322	T1-2	BC1 cells	"{""HasProperty"": ""T1-3""}"
S1873506113001116-1204	1	MeasuredProperty	402	410	T1-3	passages	"{""HasQuantity"": ""T1-1""}"
S1873506113001116-1204	2	Quantity	598	602	T2-1	24 h	"{""unit"": ""h""}"
S1873506113001116-1204	2	MeasuredEntity	655	670	T2-2	cell aggregates	"{""HasProperty"": ""T2-3""}"
S1873506113001116-1204	3	Quantity	827	841	T3-1	3.7 ± 0.9 fold	"{""unit"": ""fold"", ""mods"": [""IsMeanHasSD""]}"
S1873506113001116-1204	3	MeasuredEntity	750	759	T3-2	BC1 cells	"{""HasProperty"": ""T3-3""}"
S1873506113001116-1204	5	Quantity	893	898	T5-1	> 99%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S1873506113001116-1204	5	MeasuredEntity	906	911	T5-2	cells	"{""HasProperty"": ""T5-3""}"
S1873506113001116-1204	6	Quantity	1186	1192	T6-1	day 10	"{""unit"": ""day"", ""mods"": [""IsCount""]}"
S1873506113001116-1204	6	MeasuredEntity	1150	1170	T6-2	leukocyte-like cells	"{""HasProperty"": ""T6-3""}"
S1873506113001116-1204	7	Quantity	1208	1220	T7-1	46.8% ± 1.6%	"{""unit"": ""%"", ""mods"": [""IsMeanHasSD""]}"
S1873506113001116-1204	7	MeasuredEntity	1165	1170	T7-2	cells	"{""HasProperty"": ""T7-3""}"
