docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167577X13006393-399	1	Quantity	187	201	T1	1065–1280 cm−1	"{""unit"": ""cm\u22121"", ""mods"": [""IsRange""]}"
S0167577X13006393-399	1	MeasuredEntity	148	172	T2	C3O characteristic bands	"{""HasProperty"": ""T3""}"
S0167577X13006393-399	1	MeasuredProperty	180	186	T3	region	"{""HasQuantity"": ""T1""}"
S0167577X13006393-399	2	Quantity	305	319	T4	about 964 cm−1	"{""unit"": ""cm\u22121"", ""mods"": [""IsApproximate""]}"
S0167577X13006393-399	2	MeasuredEntity	277	282	T5	PO43−	"{""HasProperty"": ""T6""}"
S0167577X13006393-399	2	MeasuredProperty	284	301	T6	ν1 vibration mode	"{""HasQuantity"": ""T4""}"
S0167577X13006393-399	3	Quantity	342	351	T7	1031 cm−1	"{""unit"": ""cm\u22121""}"
S0167577X13006393-399	3	MeasuredEntity	277	282	T8	PO43−	"{""HasProperty"": ""T9""}"
S0167577X13006393-399	3	MeasuredProperty	321	338	T9	ν3 vibration mode	"{""HasQuantity"": ""T7""}"
S0167577X13006393-399	4	Quantity	356	365	T10	1091 cm−1	"{""unit"": ""cm\u22121""}"
S0167577X13006393-399	4	MeasuredEntity	277	282	T11	PO43−	"{""HasProperty"": ""T12""}"
S0167577X13006393-399	4	MeasuredProperty	321	338	T12	ν3 vibration mode	"{""HasQuantity"": ""T10""}"
S0167577X13006393-399	4	Qualifier	367	377	T13	asymmetric	"{""Qualifies"": ""T10""}"
S0167577X13006393-399	5	Quantity	427	430	T14	50%	"{""unit"": ""%""}"
S0167577X13006393-399	5	Qualifier	409	418	T16	untreated	"{""Qualifies"": ""T15""}"
