docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813002961-1051	1	Quantity	799	803	T1	five	"{""mods"": [""IsCount""]}"
S0927024813002961-1051	1	MeasuredEntity	804	821	T2	main contributors	"{""HasQuantity"": ""T1""}"
S0927024813002961-1051	2	Quantity	967	970	T3	two	"{""mods"": [""IsCount""]}"
S0927024813002961-1051	2	MeasuredEntity	971	978	T4	effects	"{""HasQuantity"": ""T3""}"
S0927024813002961-1051	3	Quantity	1210	1214	T5	2–7%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0927024813002961-1051	3	MeasuredProperty	1161	1183	T7	performance variations	"{""HasQuantity"": ""T5""}"
S0927024813002961-1051	3	Qualifier	1215	1238	T8	in the course of a year	"{""Qualifies"": ""T5""}"
S0927024813002961-1051	4	Quantity	1466	1472	T9	10–15%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0927024813002961-1051	4	MeasuredEntity	1408	1443	T10	new technologies such as thin films	"{""HasQuantity"": ""T9""}"
S0927024813002961-1051	4	MeasuredProperty	1392	1403	T11	uncertainty	"{""HasQuantity"": ""T9""}"
S0927024813002961-1051	4	Qualifier	1444	1449	T12	often	"{""Qualifies"": ""T9""}"
S0927024813002961-1051	5	Quantity	1626	1635	T13	up to 25%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0927024813002961-1051	5	MeasuredEntity	1612	1618	T14	ageing	"{""HasQuantity"": ""T13""}"
S0927024813002961-1051	5	MeasuredProperty	1636	1645	T15	variation	"{""HasQuantity"": ""T13""}"
S0927024813002961-1051	5	Qualifier	1556	1594	T16	considering the life-time energy yield	"{""Qualifies"": ""T15""}"
