docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0012821X12004384-1178	1	Quantity	100	111	T1	55.8 Ma ago	"{""unit"": ""Ma""}"
S0012821X12004384-1178	1	MeasuredEntity	4	8	T2	PETM	"{""HasQuantity"": ""T1""}"
S0012821X12004384-1178	2	Quantity	177	183	T4	5–8 °C	"{""unit"": ""\u00b0C"", ""mods"": [""IsRange""]}"
S0012821X12004384-1178	2	MeasuredEntity	144	168	T5	sea surface temperatures	"{""HasQuantity"": ""T4""}"
S0012821X12004384-1178	2	MeasuredProperty	156	167	T6	temperature	"{""HasQuantity"": ""T4""}"
S0012821X12004384-1178	3	Quantity	387	393	T7	<20 ka	"{""unit"": ""ka"", ""mods"": [""IsRange""]}"
S0012821X12004384-1178	3	MeasuredEntity	288	321	T8	injection of δ13C-depleted carbon	"{""HasQuantity"": ""T7""}"
S0012821X12004384-1178	4	Quantity	472	482	T10	−2 and −7‰	"{""unit"": ""\u2030"", ""mods"": [""IsRange""]}"
S0012821X12004384-1178	4	MeasuredEntity	433	463	T11	carbon isotope excursion (CIE)	"{""HasQuantity"": ""T10""}"
S0012821X12004384-1178	5	Quantity	567	573	T13	170 ka	"{""unit"": ""ka""}"
S0012821X12004384-1178	6	Quantity	954	959	T16	<−60‰	"{""unit"": ""\u2030"", ""mods"": [""IsRange""]}"
S0012821X12004384-1178	6	MeasuredEntity	902	945	T17	marine hydrates containing biogenic methane	"{""HasQuantity"": ""T16""}"
S0012821X12004384-1178	6	MeasuredProperty	947	951	T18	δ13C	"{""HasQuantity"": ""T16""}"
