docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927775713009606-1216	1	Quantity	98	106	T1	1.5418 Å	"{""unit"": ""\u00c5"", ""mods"": []}"
S0927775713009606-1216	1	MeasuredEntity	88	92	T2	CuKα	"{""HasQuantity"": ""T1""}"
S0927775713009606-1216	1	MeasuredProperty	94	95	T3	λ	"{""HasQuantity"": ""T1""}"
S0927775713009606-1216	2	Quantity	130	139	T4	5° to 85°	"{""unit"": ""\u00b0"", ""mods"": [""IsRange""]}"
S0927775713009606-1216	2	MeasuredEntity	116	124	T5	2θ range	"{""HasQuantity"": ""T4""}"
S0927775713009606-1216	2	MeasuredProperty	119	124	T6	range	"{""HasQuantity"": ""T4""}"
S0927775713009606-1216	3	Quantity	162	166	T7	0.1°	"{""unit"": ""\u00b0"", ""mods"": []}"
S0927775713009606-1216	3	MeasuredEntity	149	158	T8	step size	"{""HasQuantity"": ""T7""}"
S0927775713009606-1216	3	MeasuredProperty	149	158	T9	step size	"{""HasQuantity"": ""T7""}"
S0927775713009606-1216	4	Quantity	199	202	T10	4 s	"{""unit"": ""s"", ""mods"": []}"
S0927775713009606-1216	4	MeasuredEntity	173	195	T11	counting time per step	"{""HasQuantity"": ""T10""}"
S0927775713009606-1216	4	MeasuredProperty	173	186	T12	counting time	"{""HasQuantity"": ""T10""}"
S0927775713009606-1216	5	Quantity	383	386	T13	0.9	"{""mods"": []}"
S0927775713009606-1216	5	MeasuredEntity	379	380	T14	K	"{""HasQuantity"": ""T13""}"
S0927775713009606-1216	5	MeasuredProperty	379	380	T15	K	"{""HasQuantity"": ""T13""}"
