docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213671113001306-1404	1	Quantity	47	54	T1	4 weeks	"{""unit"": ""weeks""}"
S2213671113001306-1404	1	Qualifier	55	74	T2	posttransplantation	"{""Qualifies"": ""T1""}"
S2213671113001306-1404	2	Quantity	602	609	T3	1 month	"{""unit"": ""month""}"
S2213671113001306-1404	2	MeasuredEntity	588	597	T4	human RPE	"{""HasQuantity"": ""T3""}"
S2213671113001306-1404	2	MeasuredProperty	576	584	T5	survival	"{""HasQuantity"": ""T3""}"
S2213671113001306-1404	3	Quantity	1080	1097	T6	approximately 95%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S2213671113001306-1404	3	MeasuredEntity	1050	1064	T7	human RPE cell	"{""HasQuantity"": ""T6""}"
S2213671113001306-1404	3	MeasuredProperty	1065	1073	T8	survival	"{""HasQuantity"": ""T6""}"
S2213671113001306-1404	3	Qualifier	1098	1111	T9	after 1 month	"{""Qualifies"": ""T6""}"
S2213671113001306-1404	3	Qualifier	1112	1141	T10	by using the SC121 positivity	"{""Qualifies"": ""T6""}"
S2213671113001306-1404	4	Quantity	47	54	T11	4 weeks	"{""unit"": ""weeks""}"
S2213671113001306-1404	4	Qualifier	86	90	T14	over	"{""Qualifies"": ""T11""}"
