docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1221	1	Quantity	279	282	T1	95%	"{""unit"": ""%""}"
S0006322312001096-1221	1	MeasuredProperty	283	303	T2	confidence intervals	"{""HasQuantity"": ""T1""}"
S0006322312001096-1221	1	MeasuredEntity	333	343	T3	risk score	"{""HasProperty"": ""T2""}"
S0006322312001096-1221	1	Qualifier	304	343	T4	per 10% absolute increase in risk score	"{""Qualifies"": ""T2""}"
S0006322312001096-1221	2	Quantity	308	311	T5	10%	"{""unit"": ""%""}"
S0006322312001096-1221	2	MeasuredProperty	312	329	T6	absolute increase	"{""HasQuantity"": ""T5""}"
S0006322312001096-1221	2	MeasuredEntity	333	343	T7	risk score	"{""HasProperty"": ""T6""}"
S0006322312001096-1221	3	Quantity	438	441	T8	90%	"{""unit"": ""%""}"
S0006322312001096-1221	3	MeasuredProperty	442	447	T9	power	"{""HasQuantity"": ""T8""}"
S0006322312001096-1221	3	MeasuredEntity	398	404	T10	sample	"{""HasProperty"": ""T9""}"
S0006322312001096-1221	5	Quantity	497	501	T14	1.14	"{""mods"": [""IsCount""]}"
S0006322312001096-1221	5	MeasuredProperty	483	493	T15	odds ratio	"{""HasQuantity"": ""T14""}"
S0006322312001096-1221	5	MeasuredEntity	528	553	T16	Framingham CVD risk score	"{""HasProperty"": ""T15""}"
S0006322312001096-1221	5	Qualifier	506	520	T17	a 10% increase	"{""Qualifies"": ""T15""}"
S0006322312001096-1221	6	Quantity	308	311	T18	10%	"{""unit"": ""%""}"
S0006322312001096-1221	6	MeasuredProperty	321	329	T19	increase	"{""HasQuantity"": ""T18""}"
S0006322312001096-1221	7	Quantity	662	666	T21	1.40	"{""mods"": [""IsCount""]}"
S0006322312001096-1221	7	MeasuredProperty	645	655	T22	odds ratio	"{""HasQuantity"": ""T21""}"
S0006322312001096-1221	7	MeasuredEntity	590	595	T23	CES-D	"{""HasProperty"": ""T22""}"
S0006322312001096-1221	8	Quantity	671	675	T24	1.24	"{""mods"": [""IsCount""]}"
S0006322312001096-1221	8	MeasuredProperty	645	655	T25	odds ratio	"{""HasQuantity"": ""T24""}"
S0006322312001096-1221	8	MeasuredEntity	600	625	T26	antidepressant medication	"{""HasProperty"": ""T25""}"
