docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167880913001229-1304	1	Quantity	111	137	T1	up to 11.25 Mg ha−1 year−1	"{""unit"": ""Mg ha\u22121 year\u22121"", ""mods"": [""IsApproximate""]}"
S0167880913001229-1304	1	MeasuredEntity	87	106	T2	organic fertilisers	"{""HasQuantity"": ""T1""}"
S0167880913001229-1304	1	MeasuredProperty	72	83	T3	application	"{""HasQuantity"": ""T1""}"
S0167880913001229-1304	2	Quantity	329	333	T4	0.24	"{""unit"": """", ""mods"": []}"
S0167880913001229-1304	2	MeasuredProperty	308	309	T6	p	"{""HasQuantity"": ""T4""}"
S0167880913001229-1304	3	Quantity	463	467	T7	0.18	"{""unit"": """", ""mods"": []}"
S0167880913001229-1304	3	MeasuredEntity	428	456	T8	changes in 0–10 cm depth SOC	"{""HasQuantity"": ""T7""}"
S0167880913001229-1304	3	MeasuredProperty	458	460	T9	r2	"{""HasQuantity"": ""T7""}"
S0167880913001229-1304	4	Quantity	473	477	T10	0.01	"{""unit"": """", ""mods"": []}"
S0167880913001229-1304	4	MeasuredProperty	419	420	T12	p	"{""HasQuantity"": ""T10""}"
S0167880913001229-1304	4	Qualifier	471	472	T13	<	"{""Qualifies"": ""T10""}"
S0167880913001229-1304	5	Quantity	439	446	T14	0–10 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0167880913001229-1304	5	MeasuredEntity	453	456	T15	SOC	"{""HasQuantity"": ""T14""}"
S0167880913001229-1304	5	MeasuredProperty	447	452	T16	depth	"{""HasQuantity"": ""T14""}"
S0167880913001229-1304	6	Quantity	670	677	T17	0–40 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0167880913001229-1304	6	MeasuredEntity	684	693	T18	SOC stock	"{""HasQuantity"": ""T17""}"
S0167880913001229-1304	6	MeasuredProperty	586	591	T19	depth	"{""HasQuantity"": ""T17""}"
S0167880913001229-1304	7	Quantity	571	574	T20	two	"{""unit"": """", ""mods"": [""IsCount""]}"
S0167880913001229-1304	7	MeasuredEntity	575	592	T21	lower soil depths	"{""HasQuantity"": ""T20""}"
