docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103513005058-3154	1	Quantity	175	189	T1	1.3 ± 0.5 wt.%	"{""unit"": ""wt.%"", ""mods"": [""HasTolerance""]}"
S0019103513005058-3154	2	Quantity	391	400	T4	∼0.5 wt.%	"{""unit"": ""wt.%"", ""mods"": [""IsApproximate""]}"
S0019103513005058-3154	2	MeasuredEntity	383	387	T5	soil	"{""HasProperty"": ""T6""}"
S0019103513005058-3154	3	Quantity	820	830	T7	1000 times	"{""mods"": [""IsCount""]}"
S0019103513005058-3154	3	MeasuredEntity	724	755	T8	perchlorate-sensitive electrode	"{""HasProperty"": ""T9""}"
S0019103513005058-3154	4	Quantity	1641	1646	T10	⩽1.6%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0019103513005058-3154	4	MeasuredEntity	1667	1702	T11	Viking 1 and Viking 2 landing sites	"{""HasProperty"": ""T12""}"
S0019103513005058-3154	4	Qualifier	1573	1632	T13	reanalysis of the Viking thermal volatilization experiments	"{""Qualifies"": ""T10""}"
S0019103513005058-3154	5	Quantity	1913	1919	T14	<1 ppm	"{""unit"": ""ppm"", ""mods"": [""IsRange""]}"
S0019103513005058-3154	5	MeasuredEntity	1866	1893	T15	martian meteorite EETA79001	"{""HasProperty"": ""T16""}"
S0019103513005058-3154	5	MeasuredProperty	1907	1912	T16	level	"{""HasQuantity"": ""T14""}"
