docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167577X14001256-517	1	Quantity	355	365	T1	0.5–0.6 nJ	"{""mods"": [""IsRange""], ""unit"": ""nJ""}"
S0167577X14001256-517	1	MeasuredEntity	294	321	T2	3DAP observation conditions	"{""HasProperty"": ""T3""}"
S0167577X14001256-517	1	MeasuredProperty	339	351	T3	laser energy	"{""HasQuantity"": ""T1""}"
S0167577X14001256-517	2	Quantity	400	407	T4	250 kHz	"{""unit"": ""kHz""}"
S0167577X14001256-517	2	MeasuredProperty	369	396	T6	laser-pulse repetition rate	"{""HasQuantity"": ""T4""}"
S0167577X14001256-517	3	Quantity	430	436	T7	4–7 kV	"{""mods"": [""IsRange""], ""unit"": ""kV""}"
S0167577X14001256-517	3	MeasuredProperty	411	426	T9	DC bias voltage	"{""HasQuantity"": ""T7""}"
S0167577X14001256-517	4	Quantity	468	472	T10	55 K	"{""unit"": ""K""}"
S0167577X14001256-517	4	MeasuredProperty	444	464	T12	specimen temperature	"{""HasQuantity"": ""T10""}"
S0167577X14001256-517	5	Quantity	557	561	T13	0.4%	"{""unit"": ""%""}"
S0167577X14001256-517	5	MeasuredProperty	537	553	T15	evaporation rate	"{""HasQuantity"": ""T13""}"
S0167577X14001256-517	6	Quantity	733	739	T16	2–4 kV	"{""mods"": [""IsRange""], ""unit"": ""kV""}"
S0167577X14001256-517	6	MeasuredProperty	713	729	T18	DC voltage range	"{""HasQuantity"": ""T16""}"
