docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063313003218-5269	1	Quantity	255	265	T1	940–1065 K	"{""unit"": ""K"", ""mods"": [""IsRange""]}"
S0032063313003218-5269	1	MeasuredEntity	230	253	T2	ionospheric temperature	"{""HasQuantity"": ""T1""}"
S0032063313003218-5269	1	MeasuredProperty	242	253	T3	temperature	"{""HasQuantity"": ""T1""}"
S0032063313003218-5269	2	Quantity	341	350	T4	67 mW m−2	"{""unit"": ""mW m\u22122""}"
S0032063313003218-5269	2	MeasuredEntity	293	325	T5	ion drag and Joule heating rates	"{""HasQuantity"": ""T4""}"
S0032063313003218-5269	2	MeasuredProperty	312	325	T6	heating rates	"{""HasQuantity"": ""T4""}"
S0032063313003218-5269	3	Quantity	371	381	T5	277 mW m−2	"{""unit"": ""mW m\u22122""}"
S0032063313003218-5269	3	MeasuredEntity	293	325	T6	ion drag and Joule heating rates	"{""HasQuantity"": ""T5""}"
S0032063313003218-5269	3	MeasuredProperty	312	325	T7	heating rates	"{""HasQuantity"": ""T5""}"
S0032063313003218-5269	4	Quantity	680	684	T8	~20%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
