docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383913001567-6892	1	Quantity	15	19	T1	40 m	"{""unit"": ""m""}"
S0378383913001567-6892	1	MeasuredEntity	4	11	T2	channel	"{""HasQuantity"": ""T1""}"
S0378383913001567-6892	2	Quantity	29	33	T4	90 m	"{""unit"": ""m""}"
S0378383913001567-6892	2	MeasuredEntity	4	11	T5	channel	"{""HasQuantity"": ""T4""}"
S0378383913001567-6892	3	Quantity	44	47	T7	two	"{""mods"": [""IsCount""]}"
S0378383913001567-6892	3	MeasuredEntity	60	78	T8	wall constrictions	"{""HasQuantity"": ""T7""}"
S0378383913001567-6892	4	Quantity	110	112	T10	5°	"{""unit"": ""\u00b0""}"
S0378383913001567-6892	4	MeasuredEntity	100	107	T11	angle β	"{""HasQuantity"": ""T10""}"
S0378383913001567-6892	4	MeasuredProperty	100	105	T12	angle	"{""HasQuantity"": ""T10""}"
S0378383913001567-6892	5	Quantity	151	155	T13	10 m	"{""unit"": ""m""}"
S0378383913001567-6892	5	MeasuredEntity	120	131	T14	x-direction	"{""HasQuantity"": ""T13""}"
S0378383913001567-6892	6	Quantity	208	216	T16	121 × 53	"{""mods"": [""IsList""]}"
S0378383913001567-6892	6	MeasuredEntity	217	241	T17	regular curvilinear grid	"{""HasQuantity"": ""T16""}"
S0378383913001567-6892	7	Quantity	438	441	T19	1 m	"{""unit"": ""m""}"
S0378383913001567-6892	7	MeasuredEntity	422	435	T20	water depth h	"{""HasQuantity"": ""T19""}"
S0378383913001567-6892	7	MeasuredProperty	428	433	T21	depth	"{""HasQuantity"": ""T19""}"
S0378383913001567-6892	8	Quantity	469	472	T22	2.5	"{""mods"": [""IsMean""]}"
S0378383913001567-6892	8	MeasuredEntity	450	466	T23	Froude number Fr	"{""HasQuantity"": ""T22""}"
S0378383913001567-6892	8	MeasuredProperty	450	463	T24	Froude number	"{""HasQuantity"": ""T22""}"
