docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813002961-1357	1	Quantity	103	110	T1	0.65%/a	"{""unit"": ""%/a"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	1	MeasuredEntity	36	43	T2	devices	"{""HasQuantity"": ""T1""}"
S0927024813002961-1357	1	MeasuredProperty	4	15	T3	degradation	"{""HasQuantity"": ""T1""}"
S0927024813002961-1357	2	Quantity	261	297	T4	initial Staebler–Wronski degradation	"{""unit"": ""degradation"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	2	MeasuredEntity	167	173	T5	a-Si-1	"{""HasQuantity"": ""T4""}"
S0927024813002961-1357	2	MeasuredProperty	229	247	T6	degradation figure	"{""HasQuantity"": ""T4""}"
S0927024813002961-1357	3	Quantity	362	387	T7	absolute degradation rate	"{""unit"": ""rate"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	3	MeasuredProperty	286	297	T9	degradation	"{""HasQuantity"": ""T7""}"
S0927024813002961-1357	4	Quantity	442	461	T10	slightly lower rate	"{""unit"": ""rate"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	4	MeasuredProperty	371	382	T12	degradation	"{""HasQuantity"": ""T10""}"
S0927024813002961-1357	5	Quantity	487	500	T13	longer period	"{""unit"": ""period"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	5	MeasuredProperty	506	517	T15	degradation	"{""HasQuantity"": ""T13""}"
S0927024813002961-1357	6	Quantity	631	645	T16	PR degradation	"{""unit"": ""degradation"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	6	MeasuredProperty	634	645	T18	degradation	"{""HasQuantity"": ""T16""}"
S0927024813002961-1357	7	Quantity	703	719	T19	P700 degradation	"{""unit"": ""degradation"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	7	MeasuredProperty	634	645	T21	degradation	"{""HasQuantity"": ""T19""}"
S0927024813002961-1357	8	Quantity	747	780	T22	long-term energy yield estimation	"{""unit"": ""estimation"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	8	MeasuredProperty	757	769	T24	energy yield	"{""HasQuantity"": ""T22""}"
