docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0925443913001385-1621	1	Quantity	16	21	T1	27.5%	"{""unit"": ""%""}"
S0925443913001385-1621	1	MeasuredEntity	0	12	T2	Human MRPL12	"{""HasQuantity"": ""T1""}"
S0925443913001385-1621	1	MeasuredProperty	22	54	T3	identical in amino acid sequence	"{""HasQuantity"": ""T1""}"
S0925443913001385-1621	2	Quantity	150	160	T4	107 to end	"{""mods"": [""IsRange""]}"
S0925443913001385-1621	2	MeasuredEntity	125	148	T5	C-terminal domain (CTD)	"{""HasQuantity"": ""T4""}"
S0925443913001385-1621	3	Quantity	209	211	T6	50	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	3	MeasuredEntity	198	207	T7	evolution	"{""HasQuantity"": ""T6""}"
S0925443913001385-1621	4	Quantity	401	406	T8	51,52	"{""mods"": [""IsList""]}"
S0925443913001385-1621	4	MeasuredEntity	367	399	T9	ribosomes lacking the CTD of L12	"{""HasQuantity"": ""T8""}"
S0925443913001385-1621	5	Quantity	489	493	T10	2WRL	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	5	MeasuredEntity	444	477	T11	Thermus thermophilus 70S ribosome	"{""HasQuantity"": ""T10""}"
S0925443913001385-1621	6	Quantity	603	605	T12	3A	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	6	MeasuredEntity	598	605	T13	Fig. 3A	"{""HasQuantity"": ""T12""}"
S0925443913001385-1621	7	Quantity	734	738	T14	3A/B	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	7	MeasuredEntity	729	738	T15	Fig. 3A/B	"{""HasQuantity"": ""T14""}"
S0925443913001385-1621	8	Quantity	882	887	T16	52,53	"{""mods"": [""IsList""]}"
S0925443913001385-1621	9	Quantity	918	920	T18	54	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	9	MeasuredEntity	862	880	T19	elongation factors	"{""HasQuantity"": ""T18""}"
S0925443913001385-1621	10	Quantity	1094	1096	T20	55	"{""mods"": [""IsCount""]}"
