docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167278913001450-12425	1	MeasuredEntity	22	37	T2	quadrupole flow	"{""HasQuantity"": ""T1""}"
S0167278913001450-12425	1	MeasuredProperty	41	46	T3	depth	"{""HasQuantity"": ""T1""}"
S0167278913001450-12425	2	Quantity	69	74	T4	500 m	"{""unit"": ""m""}"
S0167278913001450-12425	2	MeasuredEntity	22	37	T5	quadrupole flow	"{""HasQuantity"": ""T4""}"
S0167278913001450-12425	2	MeasuredProperty	41	46	T6	depth	"{""HasQuantity"": ""T4""}"
S0167278913001450-12425	3	MeasuredEntity	22	37	T8	quadrupole flow	"{""HasQuantity"": ""T7""}"
S0167278913001450-12425	3	MeasuredProperty	41	46	T9	depth	"{""HasQuantity"": ""T7""}"
S0167278913001450-12425	4	Quantity	68	74	T10	1500 m	"{""unit"": ""m""}"
S0167278913001450-12425	4	MeasuredEntity	22	37	T11	quadrupole flow	"{""HasQuantity"": ""T10""}"
S0167278913001450-12425	4	MeasuredProperty	41	46	T12	depth	"{""HasQuantity"": ""T10""}"
