docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383912000130-3739	1	Quantity	8	14	T1	1.5 mm	"{""unit"": ""mm""}"
S0378383912000130-3739	1	MeasuredEntity	15	20	T2	beach	"{""HasQuantity"": ""T1""}"
S0378383912000130-3739	2	Quantity	102	105	T4	2 s	"{""unit"": ""s""}"
S0378383912000130-3739	2	MeasuredEntity	43	60	T5	model predictions	"{""HasQuantity"": ""T4""}"
S0378383912000130-3739	3	Quantity	204	235	T7	approximately constant gradient	"{""mods"": [""IsApproximate""]}"
S0378383912000130-3739	3	MeasuredEntity	175	195	T8	experimental results	"{""HasQuantity"": ""T7""}"
S0378383912000130-3739	3	MeasuredProperty	227	235	T9	gradient	"{""HasQuantity"": ""T7""}"
S0378383912000130-3739	6	Quantity	421	433	T16	much greater	"{""mods"": [""IsRange""]}"
S0378383912000130-3739	6	MeasuredEntity	394	417	T17	height of surface water	"{""HasQuantity"": ""T16""}"
S0378383912000130-3739	6	MeasuredProperty	394	400	T18	height	"{""HasQuantity"": ""T16""}"
S0378383912000130-3739	7	Quantity	566	571	T19	small	"{""mods"": [""IsApproximate""]}"
S0378383912000130-3739	7	MeasuredEntity	545	562	T20	penetration depth	"{""HasQuantity"": ""T19""}"
S0378383912000130-3739	7	MeasuredProperty	557	562	T21	depth	"{""HasQuantity"": ""T19""}"
S0378383912000130-3739	8	Quantity	501	507	T22	higher	"{""mods"": [""IsRange""]}"
S0378383912000130-3739	8	MeasuredEntity	462	481	T23	hydraulic gradients	"{""HasQuantity"": ""T22""}"
S0378383912000130-3739	8	MeasuredProperty	472	480	T24	gradient	"{""HasQuantity"": ""T22""}"
S0378383912000130-3739	9	Quantity	622	627	T25	large	"{""mods"": [""IsApproximate""]}"
S0378383912000130-3739	9	MeasuredEntity	576	594	T26	experimental error	"{""HasQuantity"": ""T25""}"
S0378383912000130-3739	9	MeasuredProperty	589	594	T27	error	"{""HasQuantity"": ""T25""}"
