docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213158213000582-1183	1	Quantity	112	118	T1	100 ms	"{""unit"": ""ms"", ""mods"": []}"
S2213158213000582-1183	1	MeasuredEntity	119	138	T2	auditory amplitudes	"{""HasQuantity"": ""T1""}"
S2213158213000582-1183	1	MeasuredProperty	104	111	T3	smaller	"{""HasQuantity"": ""T1""}"
S2213158213000582-1183	2	Quantity	417	420	T4	1 s	"{""unit"": ""s"", ""mods"": []}"
S2213158213000582-1183	2	MeasuredEntity	380	403	T5	interstimulus intervals	"{""HasQuantity"": ""T4""}"
S2213158213000582-1183	2	MeasuredProperty	404	416	T6	greater than	"{""HasQuantity"": ""T4""}"
S2213158213000582-1183	3	Quantity	725	732	T7	N = 142	"{""unit"": """", ""mods"": [""IsCount""]}"
S2213158213000582-1183	3	MeasuredEntity	721	723	T8	SZ	"{""HasQuantity"": ""T7""}"
S2213158213000582-1183	4	Quantity	750	757	T9	N = 221	"{""unit"": """", ""mods"": [""IsCount""]}"
S2213158213000582-1183	4	MeasuredEntity	746	748	T10	HC	"{""HasQuantity"": ""T9""}"
S2213158213000582-1183	5	Quantity	1155	1161	T11	N = 79	"{""unit"": """", ""mods"": [""IsCount""]}"
S2213158213000582-1183	5	MeasuredEntity	1151	1153	T12	SZ	"{""HasQuantity"": ""T11""}"
S2213158213000582-1183	6	Quantity	1171	1177	T13	N = 73	"{""unit"": """", ""mods"": [""IsCount""]}"
S2213158213000582-1183	6	MeasuredEntity	1167	1169	T14	HC	"{""HasQuantity"": ""T13""}"
