docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0925443913001385-1319	1	Quantity	89	93	T1	five	"{""mods"": [""IsCount""]}"
S0925443913001385-1319	1	MeasuredEntity	94	110	T2	enzyme complexes	"{""HasQuantity"": ""T1""}"
S0925443913001385-1319	2	Quantity	122	147	T3	approximately 80 proteins	"{""mods"": [""IsApproximate""], ""unit"": ""proteins""}"
S0925443913001385-1319	2	MeasuredEntity	71	77	T4	OXPHOS	"{""HasQuantity"": ""T3""}"
S0925443913001385-1319	3	Quantity	162	164	T5	13	"{""mods"": [""IsCount""]}"
S0925443913001385-1319	3	MeasuredEntity	184	212	T6	mitochondrial genome (mtDNA)	"{""HasQuantity"": ""T5""}"
S0925443913001385-1319	4	Quantity	1403	1426	T7	over a hundred proteins	"{""mods"": [""IsApproximate""], ""unit"": ""proteins""}"
S0925443913001385-1319	5	Quantity	3394	3408	T9	~ 2 megadalton	"{""mods"": [""IsApproximate""], ""unit"": ""megadalton""}"
S0925443913001385-1319	5	MeasuredEntity	3362	3390	T10	mammalian mitoribosome (55S)	"{""HasQuantity"": ""T9""}"
S0925443913001385-1319	6	Quantity	3431	3458	T11	approximately 80 components	"{""mods"": [""IsApproximate""], ""unit"": ""components""}"
S0925443913001385-1319	6	MeasuredEntity	3372	3384	T12	mitoribosome	"{""HasQuantity"": ""T11""}"
S0925443913001385-1319	7	Quantity	3828	3838	T13	~ 70% rRNA	"{""mods"": [""IsApproximate""], ""unit"": ""rRNA""}"
S0925443913001385-1319	7	MeasuredEntity	3798	3819	T14	70S and 80S particles	"{""HasQuantity"": ""T13""}"
S0925443913001385-1319	8	Quantity	3875	3888	T15	~ 70% protein	"{""mods"": [""IsApproximate""], ""unit"": ""protein""}"
S0925443913001385-1319	8	MeasuredEntity	3847	3866	T16	human mitoribosomes	"{""HasQuantity"": ""T15""}"
