docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0016236113008041-3257	2	Quantity	380	385	T4	0.67%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	2	MeasuredProperty	323	330	T6	weight%	"{""HasQuantity"": ""T4""}"
S0016236113008041-3257	3	Quantity	390	395	T7	0.66%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	3	MeasuredEntity	411	422	T8	6 kg sample	"{""HasQuantity"": ""T7""}"
S0016236113008041-3257	3	MeasuredProperty	323	330	T9	weight%	"{""HasQuantity"": ""T7""}"
S0016236113008041-3257	4	Quantity	466	471	T10	3.98%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	4	MeasuredEntity	476	488	T11	13 kg sample	"{""HasQuantity"": ""T10""}"
S0016236113008041-3257	5	Quantity	400	406	T13	4.5 kg	"{""unit"": ""kg"", ""mods"": [""IsCount""]}"
S0016236113008041-3257	5	MeasuredEntity	492	499	T14	sorbent	"{""HasQuantity"": ""T13""}"
S0016236113008041-3257	6	Quantity	411	415	T15	6 kg	"{""unit"": ""kg"", ""mods"": [""IsCount""]}"
S0016236113008041-3257	6	MeasuredEntity	492	499	T16	sorbent	"{""HasQuantity"": ""T15""}"
S0016236113008041-3257	7	Quantity	476	481	T17	13 kg	"{""unit"": ""kg"", ""mods"": [""IsCount""]}"
S0016236113008041-3257	7	MeasuredEntity	492	499	T18	sorbent	"{""HasQuantity"": ""T17""}"
