docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0967064513002774-1376	1	Quantity	75	81	T1	220 mL	"{""unit"": ""mL""}"
S0967064513002774-1376	1	MeasuredEntity	82	101	T2	incubation chambers	"{""HasQuantity"": ""T1""}"
S0967064513002774-1376	2	Quantity	411	414	T2	2 h	"{""unit"": ""h""}"
S0967064513002774-1376	2	MeasuredEntity	356	362	T3	corals	"{""HasQuantity"": ""T2""}"
S0967064513002774-1376	4	Quantity	473	474	T4	8	"{""mods"": [""IsCount""]}"
S0967064513002774-1376	4	MeasuredEntity	479	490	T5	respiration	"{""HasQuantity"": ""T4""}"
S0967064513002774-1376	5	Quantity	75	76	T5	2	"{""mods"": [""IsCount""]}"
S0967064513002774-1376	6	Quantity	656	660	T6	48 h	"{""unit"": ""h""}"
S0967064513002774-1376	6	MeasuredEntity	632	638	T7	corals	"{""HasQuantity"": ""T6""}"
S0967064513002774-1376	7	Quantity	755	761	T7	40-min	"{""unit"": ""min""}"
S0967064513002774-1376	7	MeasuredEntity	717	735	T8	oxygen consumption	"{""HasQuantity"": ""T7""}"
S0967064513002774-1376	8	Quantity	838	841	T8	80%	"{""unit"": ""%""}"
S0967064513002774-1376	8	MeasuredEntity	801	818	T9	oxygen saturation	"{""HasQuantity"": ""T8""}"
S0967064513002774-1376	9	Quantity	868	877	T9	T+21 days	"{""unit"": ""days""}"
S0967064513002774-1376	9	MeasuredEntity	853	864	T10	incubations	"{""HasQuantity"": ""T9""}"
S0967064513002774-1376	10	Quantity	919	925	T10	−20 °C	"{""unit"": ""\u00b0C""}"
S0967064513002774-1376	10	MeasuredEntity	879	888	T11	fragments	"{""HasQuantity"": ""T10""}"
