docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0257897213007573-574	1	Quantity	41	50	T1	2 × 2 μm2	"{""unit"": ""\u03bcm2"", ""mods"": [""IsRange""]}"
S0257897213007573-574	1	MeasuredEntity	18	39	T2	as-received SiC wafer	"{""HasQuantity"": ""T1""}"
S0257897213007573-574	2	Quantity	41	50	T3	2 × 2 μm2	"{""unit"": ""\u03bcm2"", ""mods"": [""IsRange""]}"
S0257897213007573-574	2	MeasuredEntity	57	66	T4	CDC layer	"{""HasQuantity"": ""T3""}"
S0257897213007573-574	3	Quantity	105	116	T5	20 × 20 μm2	"{""unit"": ""\u03bcm2"", ""mods"": [""IsRange""]}"
S0257897213007573-574	3	MeasuredEntity	88	103	T6	dual-layer film	"{""HasQuantity"": ""T5""}"
S0257897213007573-574	4	Quantity	217	224	T7	0.22 nm	"{""unit"": ""nm""}"
S0257897213007573-574	4	MeasuredEntity	229	232	T8	SiC	"{""HasQuantity"": ""T7""}"
S0257897213007573-574	4	MeasuredProperty	178	195	T9	surface roughness	"{""HasQuantity"": ""T7""}"
S0257897213007573-574	5	Quantity	236	243	T10	1.46 nm	"{""unit"": ""nm""}"
S0257897213007573-574	5	MeasuredEntity	248	251	T11	CDC	"{""HasQuantity"": ""T10""}"
S0257897213007573-574	5	MeasuredProperty	178	195	T12	surface roughness	"{""HasQuantity"": ""T10""}"
S0257897213007573-574	6	Quantity	308	316	T13	54.68 nm	"{""unit"": ""nm""}"
S0257897213007573-574	6	MeasuredEntity	274	289	T14	dual-layer film	"{""HasQuantity"": ""T13""}"
S0257897213007573-574	6	MeasuredProperty	261	270	T15	roughness	"{""HasQuantity"": ""T13""}"
