docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0257897213007573-959	1	Quantity	329	336	T1	0.22 nm	"{""unit"": ""nm"", ""mods"": []}"
S0257897213007573-959	1	MeasuredEntity	262	279	T2	surface roughness	"{""HasQuantity"": ""T1""}"
S0257897213007573-959	1	MeasuredProperty	280	283	T3	RMS	"{""HasQuantity"": ""T1""}"
S0257897213007573-959	2	Quantity	871	877	T4	100 nm	"{""unit"": ""nm"", ""mods"": []}"
S0257897213007573-959	2	MeasuredEntity	855	864	T5	nanopores	"{""HasQuantity"": ""T4""}"
S0257897213007573-959	2	MeasuredProperty	881	886	T6	width	"{""HasQuantity"": ""T4""}"
S0257897213007573-959	3	Quantity	1058	1065	T5	1.46 nm	"{""unit"": ""nm"", ""mods"": []}"
S0257897213007573-959	3	MeasuredEntity	1037	1054	T6	surface roughness	"{""HasQuantity"": ""T5""}"
S0257897213007573-959	4	Quantity	1540	1558	T8	approximately 3 μm	"{""unit"": ""\u03bcm"", ""mods"": [""IsApproximate""]}"
S0257897213007573-959	4	MeasuredEntity	1514	1530	T9	carbon particles	"{""HasQuantity"": ""T8""}"
S0257897213007573-959	4	MeasuredProperty	1562	1570	T10	diameter	"{""HasQuantity"": ""T8""}"
S0257897213007573-959	5	Quantity	1628	1636	T11	54.68 nm	"{""unit"": ""nm"", ""mods"": []}"
S0257897213007573-959	5	MeasuredEntity	1580	1597	T12	surface roughness	"{""HasQuantity"": ""T11""}"
S0257897213007573-959	5	MeasuredProperty	1640	1643	T13	RMS	"{""HasQuantity"": ""T11""}"
