docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0168945213001805-5396	1	Quantity	520	531	T1	10-year-old	"{""mods"": [""IsCount""], ""unit"": ""years""}"
S0168945213001805-5396	1	MeasuredEntity	532	545	T2	Populus trees	"{""HasQuantity"": ""T1""}"
S0168945213001805-5396	1	MeasuredProperty	510	516	T3	volume	"{""HasQuantity"": ""T1""}"
S0168945213001805-5396	2	Quantity	599	613	T4	three-year-old	"{""mods"": [""IsCount""], ""unit"": ""years""}"
S0168945213001805-5396	2	MeasuredEntity	614	622	T5	saplings	"{""HasQuantity"": ""T4""}"
S0168945213001805-5396	2	MeasuredProperty	588	595	T6	volumes	"{""HasQuantity"": ""T4""}"
S0168945213001805-5396	3	Quantity	689	701	T7	>10-year-old	"{""mods"": [""IsCount"", ""IsRange""], ""unit"": ""years""}"
S0168945213001805-5396	3	MeasuredEntity	703	708	T8	trees	"{""HasQuantity"": ""T7""}"
S0168945213001805-5396	3	MeasuredProperty	720	745	T9	potential harvest indices	"{""HasQuantity"": ""T7""}"
S0168945213001805-5396	4	Quantity	1418	1429	T10	19-year-old	"{""mods"": [""IsCount""], ""unit"": ""years""}"
S0168945213001805-5396	4	MeasuredEntity	1430	1445	T11	tissue cultures	"{""HasQuantity"": ""T10""}"
S0168945213001805-5396	5	Quantity	1450	1461	T12	18-year-old	"{""mods"": [""IsCount""], ""unit"": ""years""}"
S0168945213001805-5396	5	MeasuredEntity	1462	1484	T13	glasshouse-grown trees	"{""HasQuantity"": ""T12""}"
S0168945213001805-5396	6	Quantity	1925	1928	T14	40%	"{""mods"": [""IsApproximate""], ""unit"": ""percentage""}"
S0168945213001805-5396	6	MeasuredEntity	1860	1887	T15	Transgenic poplar (P. alba)	"{""HasQuantity"": ""T14""}"
S0168945213001805-5396	6	MeasuredProperty	1954	1960	T16	growth	"{""HasQuantity"": ""T14""}"
S0168945213001805-5396	7	Quantity	2857	2875	T17	multiple locations	"{""mods"": [""IsList""], ""unit"": ""locations""}"
S0168945213001805-5396	8	Quantity	2884	2902	T19	specific durations	"{""mods"": [""IsList""], ""unit"": ""durations""}"
S0168945213001805-5396	8	MeasuredEntity	2841	2853	T20	field trials	"{""HasQuantity"": ""T19""}"
