docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378112713005288-1800	1	Quantity	26	33	T1	2 × 2 m	"{""unit"": ""m"", ""mods"": [""IsRange""]}"
S0378112713005288-1800	1	MeasuredEntity	34	52	T2	temporary quadrats	"{""HasQuantity"": ""T1""}"
S0378112713005288-1800	2	Quantity	388	401	T3	1140 quadrats	"{""mods"": [""IsCount""]}"
S0378112713005288-1800	2	MeasuredEntity	288	296	T4	quadrats	"{""HasQuantity"": ""T3""}"
S0378112713005288-1800	3	Quantity	532	538	T5	⩽50 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0378112713005288-1800	3	MeasuredEntity	508	517	T6	seedlings	"{""HasQuantity"": ""T5""}"
S0378112713005288-1800	4	Quantity	565	571	T7	>50 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0378112713005288-1800	4	MeasuredEntity	542	550	T8	saplings	"{""HasQuantity"": ""T7""}"
S0378112713005288-1800	5	Quantity	714	718	T9	<2 m	"{""unit"": ""m"", ""mods"": [""IsRange""]}"
S0378112713005288-1800	5	MeasuredEntity	708	713	T10	trees	"{""HasQuantity"": ""T9""}"
S0378112713005288-1800	6	Quantity	960	965	T11	250 m	"{""unit"": ""m""}"
S0378112713005288-1800	6	MeasuredEntity	935	948	T12	sampled plots	"{""HasQuantity"": ""T11""}"
S0378112713005288-1800	7	Quantity	1197	1201	T13	100%	"{""unit"": ""%""}"
S0378112713005288-1800	7	MeasuredEntity	1161	1183	T14	total vegetation cover	"{""HasQuantity"": ""T13""}"
S0378112713005288-1800	8	Quantity	1187	1201	T15	more than 100%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0378112713005288-1800	8	MeasuredEntity	1161	1183	T16	total vegetation cover	"{""HasQuantity"": ""T15""}"
S0378112713005288-1800	9	Quantity	1109	1126	T17	2 or more species	"{""mods"": [""IsCount""]}"
S0378112713005288-1800	9	MeasuredEntity	1082	1104	T18	vascular plant species	"{""HasQuantity"": ""T17""}"
S0378112713005288-1800	10	Quantity	1495	1515	T19	recently clearfelled	"{""mods"": [""IsApproximate""]}"
S0378112713005288-1800	10	MeasuredEntity	1475	1480	T20	sites	"{""HasQuantity"": ""T19""}"
