docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0950705113001895-23682	1	Quantity	564	566	T1	5%	"{""mods"": [""IsCount""]}"
S0950705113001895-23682	1	MeasuredEntity	537	551	T2	updating ratio	"{""HasQuantity"": ""T1""}"
S0950705113001895-23682	1	MeasuredProperty	546	551	T3	ratio	"{""HasQuantity"": ""T1""}"
S0950705113001895-23682	2	Quantity	358	361	T4	six	"{""mods"": [""IsCount""]}"
S0950705113001895-23682	2	MeasuredEntity	362	371	T5	data sets	"{""HasQuantity"": ""T4""}"
S0950705113001895-23682	2	MeasuredProperty	430	436	T6	number	"{""HasQuantity"": ""T4""}"
S0950705113001895-23682	3	Quantity	300	303	T7	two	"{""mods"": [""IsCount""]}"
S0950705113001895-23682	3	MeasuredEntity	209	219	T8	algorithms	"{""HasQuantity"": ""T7""}"
S0950705113001895-23682	4	Quantity	649	653	T10	each	"{""mods"": [""IsCount""]}"
S0950705113001895-23682	4	MeasuredEntity	700	709	T11	data sets	"{""HasQuantity"": ""T10""}"
