docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213158213001253-2433	1	Quantity	319	323	T1	0.90	"{""mods"": [""IsMean""], ""unit"": ""AUC""}"
S2213158213001253-2433	1	Quantity	328	332	T2	0.89	"{""mods"": [""IsMean""], ""unit"": ""EER""}"
S2213158213001253-2433	1	MeasuredEntity	268	287	T3	combined classifier	"{""HasQuantity"": ""T2""}"
S2213158213001253-2433	2	Quantity	555	559	T4	100%	"{""mods"": [""IsCount""], ""unit"": ""rate""}"
S2213158213001253-2433	3	Quantity	555	559	T6	100%	"{""mods"": [""IsCount""], ""unit"": ""rate""}"
S2213158213001253-2433	3	MeasuredEntity	593	612	T7	false positive rate	"{""HasQuantity"": ""T6""}"
S2213158213001253-2433	4	Quantity	557	559	T8	0%	"{""mods"": [""IsCount""], ""unit"": ""rate""}"
S2213158213001253-2433	4	MeasuredEntity	593	612	T9	false positive rate	"{""HasQuantity"": ""T8""}"
S2213158213001253-2433	5	Quantity	557	559	T10	0%	"{""mods"": [""IsCount""], ""unit"": ""rate""}"
S2213158213001253-2433	5	MeasuredEntity	560	578	T11	true positive rate	"{""HasQuantity"": ""T10""}"
