docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167610513001001-1618	1	Quantity	101	106	T1	180 m	"{""unit"": ""m""}"
S0167610513001001-1618	1	MeasuredEntity	92	100	T2	midpoint	"{""HasQuantity"": ""T1""}"
S0167610513001001-1618	1	MeasuredProperty	68	74	T3	height	"{""HasQuantity"": ""T1""}"
S0167610513001001-1618	2	Quantity	140	150	T4	7.83 m s−1	"{""unit"": ""m s\u22121"", ""mods"": [""IsMedian""]}"
S0167610513001001-1618	2	MeasuredEntity	119	136	T5	median wind speed	"{""HasQuantity"": ""T4""}"
S0167610513001001-1618	2	MeasuredProperty	126	136	T6	wind speed	"{""HasQuantity"": ""T4""}"
S0167610513001001-1618	4	Quantity	172	194	T9	increases dramatically	"{""mods"": [""IsMean""]}"
S0167610513001001-1618	4	MeasuredProperty	155	171	T8	variability in θ	"{""HasQuantity"": ""T9""}"
S0167610513001001-1618	6	Quantity	419	453	T15	greater than the median wind speed	"{""unit"": ""m s\u22121"", ""mods"": [""IsRange""]}"
S0167610513001001-1618	6	MeasuredProperty	393	414	T14	horizontal wind speed	"{""HasQuantity"": ""T15""}"
S0167610513001001-1618	6	MeasuredEntity	436	453	T16	median wind speed	"{""HasQuantity"": ""T4""}"
