docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063313003218-7389	1	Quantity	341	344	T1	3 h	"{""unit"": ""h"", ""mods"": [""IsRange""]}"
S0032063313003218-7389	1	MeasuredEntity	327	337	T2	time scale	"{""HasQuantity"": ""T1""}"
S0032063313003218-7389	2	Quantity	401	423	T6	expanded, steady-state	"{""mods"": []}"
S0032063313003218-7389	2	Quantity	503	526	T7	shock in the solar wind	"{""mods"": []}"
S0032063313003218-7389	3	Quantity	503	526	T10	shock in the solar wind	"{""mods"": []}"
S0032063313003218-7389	3	Quantity	534	555	T11	compresses the system	"{""mods"": []}"
S0032063313003218-7389	3	MeasuredEntity	464	484	T8	Jovian magnetosphere	"{""HasQuantity"": ""T9"", ""HasProperty"": ""T10""}"
S0032063313003218-7389	3	MeasuredProperty	490	500	T9	encounters	"{""HasQuantity"": ""T11""}"
S0032063313003218-7389	4	Quantity	471	484	T14	magnetosphere	"{""mods"": []}"
S0032063313003218-7389	4	Quantity	618	644	T15	rarefaction region follows	"{""mods"": []}"
S0032063313003218-7389	4	MeasuredEntity	564	580	T12	conceptual shock	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0032063313003218-7389	4	MeasuredProperty	581	596	T13	propagates past	"{""HasQuantity"": ""T15""}"
S0032063313003218-7389	5	Quantity	688	713	T18	back to its initial state	"{""mods"": []}"
S0032063313003218-7389	5	Quantity	700	713	T19	initial state	"{""mods"": []}"
S0032063313003218-7389	5	MeasuredEntity	601	614	T16	magnetosphere	"{""HasQuantity"": ""T17"", ""HasProperty"": ""T18""}"
S0032063313003218-7389	5	MeasuredProperty	667	687	T17	subsequently expands	"{""HasQuantity"": ""T19""}"
S0032063313003218-7389	6	Quantity	700	713	T22	initial state	"{""mods"": []}"
S0032063313003218-7389	6	Quantity	700	713	T23	initial state	"{""mods"": []}"
S0032063313003218-7389	6	MeasuredEntity	743	758	T20	expansion event	"{""HasQuantity"": ""T21"", ""HasProperty"": ""T22""}"
S0032063313003218-7389	6	MeasuredProperty	719	734	T21	opposite occurs	"{""HasQuantity"": ""T23""}"
