docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0038071711004354-1624	1	Quantity	112	118	T1	150 cm	"{""unit"": ""cm""}"
S0038071711004354-1624	1	MeasuredEntity	100	108	T2	mesocosm	"{""HasQuantity"": ""T1""}"
S0038071711004354-1624	1	MeasuredProperty	119	123	T3	long	"{""HasQuantity"": ""T1""}"
S0038071711004354-1624	2	Quantity	125	131	T4	100 cm	"{""unit"": ""cm""}"
S0038071711004354-1624	2	MeasuredEntity	100	108	T5	mesocosm	"{""HasQuantity"": ""T4""}"
S0038071711004354-1624	2	MeasuredProperty	132	136	T6	wide	"{""HasQuantity"": ""T4""}"
S0038071711004354-1624	3	Quantity	166	171	T7	15 cm	"{""unit"": ""cm""}"
S0038071711004354-1624	3	MeasuredEntity	100	108	T8	mesocosm	"{""HasQuantity"": ""T7""}"
S0038071711004354-1624	3	MeasuredProperty	152	162	T9	soil depth	"{""HasQuantity"": ""T7""}"
S0038071711004354-1624	4	Quantity	322	347	T10	approximately four months	"{""unit"": ""months"", ""mods"": [""IsApproximate""]}"
S0038071711004354-1624	4	MeasuredProperty	299	317	T12	growing conditions	"{""HasQuantity"": ""T10""}"
S0038071711004354-1624	6	Quantity	528	533	T15	30 cm	"{""unit"": ""cm""}"
S0038071711004354-1624	6	MeasuredEntity	534	542	T16	distance	"{""HasQuantity"": ""T15""}"
S0038071711004354-1624	6	MeasuredProperty	543	564	T17	from the dual-chamber	"{""HasQuantity"": ""T15""}"
