docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0022000014000026-12523	1	Quantity	91	95	T1	T∈R+	"{""unit"": """", ""mods"": [""IsRange""]}"
S0022000014000026-12523	1	MeasuredEntity	50	64	T2	watchdog timer	"{""HasQuantity"": ""T1""}"
S0022000014000026-12523	1	MeasuredProperty	103	111	T3	duration	"{""HasQuantity"": ""T1""}"
S0022000014000026-12523	2	Quantity	723	728	T4	dTime	"{""unit"": """", ""mods"": [""IsMean""]}"
S0022000014000026-12523	3	Quantity	481	485	T7	t′−t	"{""unit"": """", ""mods"": [""IsMean""]}"
S0022000014000026-12523	4	Quantity	497	504	T10	ϑ(t′−t)	"{""unit"": """", ""mods"": [""IsMean""]}"
S0022000014000026-12523	5	Quantity	67	68	T13	T	"{""unit"": """", ""mods"": [""IsMean""]}"
S0022000014000026-12523	5	MeasuredEntity	50	64	T14	watchdog timer	"{""HasQuantity"": ""T13""}"
S0022000014000026-12523	6	Quantity	1004	1010	T16	tE(tR)	"{""unit"": """", ""mods"": [""IsMean""]}"
S0022000014000026-12523	7	Quantity	1133	1134	T19	1	"{""unit"": """", ""mods"": [""IsCount""]}"
S0022000014000026-12523	7	MeasuredEntity	1082	1091	T20	TimeT,s,C	"{""HasQuantity"": ""T19""}"
S0022000014000026-12523	8	Quantity	771	772	T22	0	"{""unit"": """", ""mods"": [""IsCount""]}"
