docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383913001567-6892	1	Quantity	15	19	T1	40 m	"{""unit"": ""m""}"
S0378383913001567-6892	1	MeasuredEntity	4	11	T2	channel	"{""HasQuantity"": ""T1""}"
S0378383913001567-6892	1	MeasuredProperty	20	24	T3	wide	"{""HasQuantity"": ""T1""}"
S0378383913001567-6892	2	Quantity	29	33	T4	90 m	"{""unit"": ""m""}"
S0378383913001567-6892	2	MeasuredEntity	4	11	T5	channel	"{""HasQuantity"": ""T4""}"
S0378383913001567-6892	2	MeasuredProperty	34	38	T6	long	"{""HasQuantity"": ""T4""}"
S0378383913001567-6892	3	Quantity	110	112	T7	5°	"{""unit"": ""\u00b0""}"
S0378383913001567-6892	3	MeasuredEntity	60	78	T8	wall constrictions	"{""HasQuantity"": ""T7""}"
S0378383913001567-6892	3	MeasuredProperty	100	107	T9	angle β	"{""HasQuantity"": ""T7""}"
S0378383913001567-6892	4	Quantity	151	155	T10	10 m	"{""unit"": ""m""}"
S0378383913001567-6892	4	MeasuredEntity	120	131	T11	x-direction	"{""HasQuantity"": ""T10""}"
S0378383913001567-6892	4	MeasuredProperty	133	148	T12	starting from x	"{""HasQuantity"": ""T10""}"
S0378383913001567-6892	5	Quantity	208	216	T13	121 × 53	"{""mods"": [""IsCount""]}"
S0378383913001567-6892	5	MeasuredEntity	199	203	T14	grid	"{""HasQuantity"": ""T13""}"
S0378383913001567-6892	6	Quantity	438	441	T15	1 m	"{""unit"": ""m""}"
S0378383913001567-6892	6	MeasuredEntity	422	435	T16	water depth h	"{""HasQuantity"": ""T15""}"
S0378383913001567-6892	7	Quantity	469	472	T17	2.5	"{""mods"": [""IsMean""]}"
S0378383913001567-6892	7	MeasuredEntity	450	466	T18	Froude number Fr	"{""HasQuantity"": ""T17""}"
