docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0925443913001385-1683	1	Quantity	1376	1381	T1	~ 49%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0925443913001385-1683	1	MeasuredEntity	1382	1388	T2	MRPL12	"{""HasQuantity"": ""T1""}"
S0925443913001385-1683	1	Qualifier	1389	1408	T4	compared to control	"{""Qualifies"": ""T1""}"
S0925443913001385-1683	2	Quantity	1549	1554	T5	~ 58%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0925443913001385-1683	2	MeasuredEntity	1465	1469	T6	ICT1	"{""HasQuantity"": ""T5""}"
S0925443913001385-1683	3	Quantity	679	682	T9	55S	"{""unit"": ""S"", ""mods"": [""IsCount""]}"
S0925443913001385-1683	4	Quantity	545	548	T12	70S	"{""unit"": ""S"", ""mods"": [""IsCount""]}"
S0925443913001385-1683	5	Quantity	431	434	T15	two	"{""unit"": """", ""mods"": [""IsCount""]}"
S0925443913001385-1683	5	MeasuredEntity	435	454	T16	L7/L12 heterodimers	"{""HasQuantity"": ""T15""}"
S0925443913001385-1683	5	Qualifier	474	481	T18	per LSU	"{""Qualifies"": ""T15""}"
S0925443913001385-1683	6	Quantity	679	682	T19	55S	"{""unit"": ""S"", ""mods"": [""IsCount""]}"
S0925443913001385-1683	7	Quantity	1776	1778	T22	62	"{""unit"": """", ""mods"": [""IsCount""]}"
S0925443913001385-1683	7	MeasuredEntity	1689	1695	T23	region	"{""HasQuantity"": ""T22""}"
S0925443913001385-1683	7	Qualifier	1752	1774	T25	towards the N-terminus	"{""Qualifies"": ""T22""}"
