docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0967064513002774-1376	1	Quantity	75	81	T1	220 mL	"{""unit"": ""mL""}"
S0967064513002774-1376	1	MeasuredEntity	82	101	T2	incubation chambers	"{""HasQuantity"": ""T1""}"
S0967064513002774-1376	2	Quantity	411	414	T21	2 h	"{""unit"": ""h""}"
S0967064513002774-1376	2	MeasuredEntity	356	362	T22	corals	"{""HasQuantity"": ""T21""}"
S0967064513002774-1376	4	Quantity	656	660	T41	48 h	"{""unit"": ""h""}"
S0967064513002774-1376	4	MeasuredEntity	632	638	T42	corals	"{""HasQuantity"": ""T41""}"
S0967064513002774-1376	5	Quantity	755	761	T51	40-min	"{""unit"": ""min""}"
S0967064513002774-1376	5	MeasuredEntity	717	735	T52	oxygen consumption	"{""HasQuantity"": ""T51""}"
S0967064513002774-1376	6	Quantity	838	841	T61	80%	"{""unit"": ""%""}"
S0967064513002774-1376	6	MeasuredEntity	801	818	T62	oxygen saturation	"{""HasQuantity"": ""T61""}"
S0967064513002774-1376	7	Quantity	870	877	T71	21 days	"{""unit"": ""days""}"
S0967064513002774-1376	7	MeasuredEntity	853	864	T72	incubations	"{""HasQuantity"": ""T71""}"
S0967064513002774-1376	8	Quantity	919	925	T81	−20 °C	"{""unit"": ""\u00b0C""}"
