docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378112713005288-1800	1	Quantity	26	33	T1	2 × 2 m	"{""unit"": ""m"", ""mods"": [""IsCount""]}"
S0378112713005288-1800	1	MeasuredEntity	44	52	T2	quadrats	"{""HasQuantity"": ""T1""}"
S0378112713005288-1800	2	Quantity	230	236	T3	100A/n	"{""unit"": ""m""}"
S0378112713005288-1800	2	MeasuredEntity	228	229	T4	S	"{""HasQuantity"": ""T3""}"
S0378112713005288-1800	3	Quantity	388	401	T7	1140 quadrats	"{""unit"": ""quadrats"", ""mods"": [""IsCount""]}"
S0378112713005288-1800	3	MeasuredEntity	288	296	T8	quadrats	"{""HasQuantity"": ""T7""}"
S0378112713005288-1800	4	Quantity	532	538	T9	⩽50 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0378112713005288-1800	4	MeasuredProperty	447	453	T10	height	"{""HasQuantity"": ""T9""}"
S0378112713005288-1800	4	Qualifier	508	517	T11	seedlings	"{""Qualifies"": ""T10""}"
S0378112713005288-1800	5	Quantity	565	571	T12	>50 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0378112713005288-1800	5	MeasuredProperty	525	531	T13	height	"{""HasQuantity"": ""T12""}"
S0378112713005288-1800	5	Qualifier	542	550	T14	saplings	"{""Qualifies"": ""T13""}"
S0378112713005288-1800	6	Quantity	714	718	T15	<2 m	"{""unit"": ""m"", ""mods"": [""IsRange""]}"
S0378112713005288-1800	6	MeasuredEntity	708	713	T16	trees	"{""HasQuantity"": ""T15""}"
S0378112713005288-1800	6	Qualifier	671	704	T17	leading stems damaged by browsing	"{""Qualifies"": ""T16""}"
S0378112713005288-1800	7	Quantity	960	965	T18	250 m	"{""unit"": ""m""}"
S0378112713005288-1800	8	Quantity	1197	1201	T22	100%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0378112713005288-1800	8	MeasuredEntity	1167	1183	T23	vegetation cover	"{""HasQuantity"": ""T22""}"
S0378112713005288-1800	9	Quantity	1109	1126	T24	2 or more species	"{""unit"": ""species"", ""mods"": [""IsCount""]}"
S0378112713005288-1800	9	MeasuredEntity	1097	1104	T25	species	"{""HasQuantity"": ""T24""}"
S0378112713005288-1800	10	Quantity	960	965	T26	250 m	"{""unit"": ""m""}"
S0378112713005288-1800	11	Quantity	1343	1345	T29	pH	"{""unit"": ""pH""}"
S0378112713005288-1800	11	MeasuredEntity	1385	1389	T30	soil	"{""HasQuantity"": ""T29""}"
S0378112713005288-1800	11	MeasuredProperty	1343	1345	T31	pH	"{""HasQuantity"": ""T29""}"
S0378112713005288-1800	12	Quantity	1786	1795	T32	few years	"{""unit"": ""years"", ""mods"": [""IsApproximate""]}"
S0378112713005288-1800	12	MeasuredEntity	1742	1747	T33	sites	"{""HasQuantity"": ""T32""}"
S0378112713005288-1800	12	Qualifier	1748	1799	T34	that had been clearfelled more than a few years ago	"{""Qualifies"": ""T33""}"
