docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383912000130-3739	1	Quantity	8	14	T1	1.5 mm	"{""unit"": ""mm"", ""mods"": [""IsRange""]}"
S0378383912000130-3739	1	MeasuredEntity	15	20	T2	beach	"{""HasQuantity"": ""T1""}"
S0378383912000130-3739	2	Quantity	98	105	T4	t = 2 s	"{""unit"": ""s""}"
S0378383912000130-3739	2	Qualifier	92	105	T6	after t = 2 s	"{""Qualifies"": ""T4""}"
S0378383912000130-3739	3	Quantity	204	235	T7	approximately constant gradient	"{""mods"": [""IsApproximate""]}"
S0378383912000130-3739	3	MeasuredProperty	227	235	T8	gradient	"{""HasQuantity"": ""T7""}"
S0378383912000130-3739	4	Quantity	277	291	T9	steep increase	"{""mods"": []}"
S0378383912000130-3739	4	MeasuredProperty	227	235	T10	gradient	"{""HasQuantity"": ""T9""}"
S0378383912000130-3739	5	Quantity	329	344	T11	gradual decline	"{""mods"": []}"
S0378383912000130-3739	6	Quantity	421	433	T13	much greater	"{""mods"": [""IsRange""]}"
S0378383912000130-3739	6	MeasuredEntity	394	417	T14	height of surface water	"{""HasQuantity"": ""T13""}"
S0378383912000130-3739	6	MeasuredProperty	394	400	T15	height	"{""HasQuantity"": ""T13""}"
S0378383912000130-3739	8	Quantity	566	571	T18	small	"{""mods"": [""IsRange""]}"
S0378383912000130-3739	8	MeasuredEntity	545	562	T19	penetration depth	"{""HasQuantity"": ""T18""}"
S0378383912000130-3739	9	Quantity	622	627	T20	large	"{""mods"": [""IsRange""]}"
S0378383912000130-3739	9	MeasuredProperty	576	594	T21	experimental error	"{""HasQuantity"": ""T20""}"
