docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0960148113005727-1466	1	Quantity	36	42	T1	100 MW	"{""unit"": ""MW""}"
S0960148113005727-1466	1	Quantity	60	65	T4	28.5%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0960148113005727-1466	1	Quantity	87	95	T6	4.99 TWh	"{""unit"": ""TWh""}"
S0960148113005727-1466	1	Quantity	101	109	T8	20 years	"{""unit"": ""years"", ""mods"": [""IsCount""]}"
S0960148113005727-1466	1	MeasuredEntity	43	52	T2	wind farm	"{""HasQuantity"": ""T1""}"
S0960148113005727-1466	1	MeasuredProperty	24	30	T3	output	"{""HasQuantity"": ""T1""}"
S0960148113005727-1466	1	MeasuredProperty	66	77	T5	load factor	"{""HasQuantity"": ""T4""}"
S0960148113005727-1466	1	MeasuredProperty	4	30	T7	cumulative lifetime output	"{""HasQuantity"": ""T6""}"
S0960148113005727-1466	1	MeasuredProperty	19	23	T9	time	"{""HasQuantity"": ""T8""}"
S0960148113005727-1466	2	Quantity	165	177	T10	−0.41 points	"{""unit"": ""points"", ""mods"": [""IsMean""]}"
S0960148113005727-1466	2	Quantity	231	239	T12	4.37 TWh	"{""unit"": ""TWh""}"
S0960148113005727-1466	2	Quantity	251	256	T14	12.5%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0960148113005727-1466	2	MeasuredProperty	204	219	T13	lifetime output	"{""HasQuantity"": ""T12""}"
S0960148113005727-1466	2	MeasuredProperty	243	247	T15	fall	"{""HasQuantity"": ""T14""}"
S0960148113005727-1466	3	Quantity	512	515	T16	10%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0960148113005727-1466	3	Quantity	576	578	T18	9%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0960148113005727-1466	3	Quantity	585	608	T20	approximately £90 [4,5]	"{""unit"": ""\u00a3"", ""mods"": [""IsApproximate"", ""IsMean""]}"
S0960148113005727-1466	3	Quantity	612	623	T22	£98 per MWh	"{""unit"": ""\u00a3/MWh""}"
S0960148113005727-1466	3	MeasuredProperty	695	708	T17	discount rate	"{""HasQuantity"": ""T16""}"
S0960148113005727-1466	3	MeasuredProperty	553	572	T21	cost of electricity	"{""HasQuantity"": ""T20""}"
S0960148113005727-1466	3	MeasuredProperty	553	572	T23	cost of electricity	"{""HasQuantity"": ""T22""}"
