docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0960148113002735-2182	1	Quantity	182	208	T1	high rotational velocities	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	1	MeasuredEntity	153	170	T2	turbines in front	"{""HasQuantity"": ""T1""}"
S0960148113002735-2182	1	MeasuredProperty	187	208	T3	rotational velocities	"{""HasQuantity"": ""T1""}"
S0960148113002735-2182	2	Quantity	217	233	T2	peak wind speeds	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	2	MeasuredEntity	222	226	T3	wind	"{""HasQuantity"": ""T2""}"
S0960148113002735-2182	2	MeasuredProperty	227	232	T4	speed	"{""HasQuantity"": ""T2""}"
S0960148113002735-2182	3	Quantity	269	298	T3	rapid increases in wind speed	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	3	MeasuredEntity	222	226	T4	wind	"{""HasQuantity"": ""T3""}"
S0960148113002735-2182	3	MeasuredProperty	227	232	T5	speed	"{""HasQuantity"": ""T3""}"
S0960148113002735-2182	4	Quantity	334	360	T4	higher rotational velocity	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	4	MeasuredEntity	304	311	T5	turbine	"{""HasQuantity"": ""T4""}"
S0960148113002735-2182	4	MeasuredProperty	341	360	T6	rotational velocity	"{""HasQuantity"": ""T4""}"
S0960148113002735-2182	6	Quantity	403	432	T6	rapid decreases in wind speed	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	6	MeasuredEntity	422	426	T7	wind	"{""HasQuantity"": ""T6""}"
S0960148113002735-2182	6	MeasuredProperty	427	432	T8	speed	"{""HasQuantity"": ""T6""}"
S0960148113002735-2182	7	Quantity	462	491	T7	additional drop in wind speed	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	7	MeasuredEntity	422	426	T8	wind	"{""HasQuantity"": ""T7""}"
S0960148113002735-2182	7	MeasuredProperty	427	432	T9	speed	"{""HasQuantity"": ""T7""}"
S0960148113002735-2182	8	Quantity	713	737	T8	high rotational velocity	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	8	MeasuredEntity	687	700	T9	front turbine	"{""HasQuantity"": ""T8""}"
S0960148113002735-2182	8	MeasuredProperty	718	737	T10	rotational velocity	"{""HasQuantity"": ""T8""}"
S0960148113002735-2182	9	Quantity	757	767	T9	large wake	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	9	MeasuredEntity	763	767	T10	wake	"{""HasQuantity"": ""T9""}"
S0960148113002735-2182	10	Quantity	1055	1092	T10	rapid decrease in rotational velocity	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	10	MeasuredProperty	976	995	T12	rotational velocity	"{""HasQuantity"": ""T10""}"
S0960148113002735-2182	11	Quantity	552	580	T11	below the steady state value	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	11	MeasuredEntity	503	546	T12	rotational velocity and the extracted power	"{""HasQuantity"": ""T11""}"
S0960148113002735-2182	11	MeasuredProperty	575	580	T13	value	"{""HasQuantity"": ""T11""}"
S0960148113002735-2182	12	Quantity	182	208	T12	high rotational velocities	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	12	MeasuredProperty	187	208	T14	rotational velocities	"{""HasQuantity"": ""T12""}"
S0960148113002735-2182	13	Quantity	334	360	T13	higher rotational velocity	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	13	MeasuredProperty	341	360	T15	rotational velocity	"{""HasQuantity"": ""T13""}"
S0960148113002735-2182	14	Quantity	938	953	T14	1050 and 1170 s	"{""mods"": [""IsCount""], ""unit"": ""s""}"
S0960148113002735-2182	15	Quantity	964	995	T15	increase in rotational velocity	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	15	MeasuredEntity	1000	1016	T16	turbines 1 and 3	"{""HasQuantity"": ""T15""}"
S0960148113002735-2182	15	MeasuredProperty	976	995	T17	rotational velocity	"{""HasQuantity"": ""T15""}"
S0960148113002735-2182	16	Quantity	1055	1092	T16	rapid decrease in rotational velocity	"{""mods"": [""IsMean""]}"
S0960148113002735-2182	16	MeasuredEntity	1097	1106	T17	turbine 3	"{""HasQuantity"": ""T16""}"
S0960148113002735-2182	16	MeasuredProperty	976	995	T18	rotational velocity	"{""HasQuantity"": ""T16""}"
