docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0168945213001805-5396	1	Quantity	520	531	T1	10-year-old	"{""mods"": [""IsCount""]}"
S0168945213001805-5396	1	MeasuredEntity	532	545	T2	Populus trees	"{""HasQuantity"": ""T1""}"
S0168945213001805-5396	1	MeasuredProperty	510	516	T3	volume	"{""HasQuantity"": ""T1""}"
S0168945213001805-5396	2	Quantity	599	613	T4	three-year-old	"{""mods"": [""IsCount""]}"
S0168945213001805-5396	2	MeasuredEntity	614	622	T5	saplings	"{""HasQuantity"": ""T4""}"
S0168945213001805-5396	2	MeasuredProperty	588	595	T6	volumes	"{""HasQuantity"": ""T4""}"
S0168945213001805-5396	3	Quantity	1418	1429	T7	19-year-old	"{""mods"": [""IsCount""]}"
S0168945213001805-5396	3	MeasuredEntity	1430	1445	T8	tissue cultures	"{""HasQuantity"": ""T7""}"
S0168945213001805-5396	4	Quantity	1450	1461	T9	18-year-old	"{""mods"": [""IsCount""]}"
S0168945213001805-5396	4	MeasuredEntity	1462	1484	T10	glasshouse-grown trees	"{""HasQuantity"": ""T9""}"
S0168945213001805-5396	5	Quantity	1925	1935	T11	40% taller	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0168945213001805-5396	5	MeasuredEntity	1860	1887	T12	Transgenic poplar (P. alba)	"{""HasQuantity"": ""T11""}"
S0168945213001805-5396	5	MeasuredProperty	1954	1960	T13	growth	"{""HasQuantity"": ""T11""}"
S0168945213001805-5396	6	Quantity	2194	2228	T14	substantially reduced growth rates	"{""mods"": [""IsMean""]}"
S0168945213001805-5396	6	MeasuredEntity	2142	2186	T15	transgenic hybrid poplar (P. tremula × alba)	"{""HasQuantity"": ""T14""}"
S0168945213001805-5396	6	MeasuredProperty	2216	2228	T16	growth rates	"{""HasQuantity"": ""T14""}"
S0168945213001805-5396	7	Quantity	520	531	T17	10-year-old	"{""mods"": [""IsCount""]}"
S0168945213001805-5396	7	MeasuredEntity	540	545	T18	trees	"{""HasQuantity"": ""T17""}"
S0168945213001805-5396	8	Quantity	4296	4313	T20	several locations	"{""mods"": [""IsCount""]}"
S0168945213001805-5396	8	MeasuredEntity	4352	4364	T21	field trials	"{""HasQuantity"": ""T20""}"
S0168945213001805-5396	9	Quantity	4276	4290	T22	multiple plots	"{""mods"": [""IsCount""]}"
S0168945213001805-5396	9	MeasuredEntity	4250	4261	T23	experiments	"{""HasQuantity"": ""T22""}"
S0168945213001805-5396	10	Quantity	4296	4313	T24	several locations	"{""mods"": [""IsCount""]}"
S0168945213001805-5396	10	MeasuredEntity	4352	4364	T25	field trials	"{""HasQuantity"": ""T24""}"
S0168945213001805-5396	11	Quantity	4788	4810	T26	as long as practicable	"{""mods"": [""IsMean""]}"
S0168945213001805-5396	11	MeasuredEntity	4756	4762	T27	trials	"{""HasQuantity"": ""T26""}"
S0168945213001805-5396	12	Quantity	4896	4928	T28	just before they start flowering	"{""mods"": [""IsMean""]}"
S0168945213001805-5396	12	MeasuredEntity	4881	4895	T29	test materials	"{""HasQuantity"": ""T28""}"
S0168945213001805-5396	12	MeasuredProperty	4866	4877	T30	elimination	"{""HasQuantity"": ""T28""}"
