docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063313003218-5269	1	Quantity	255	265	T1	940–1065 K	"{""unit"": ""K"", ""mods"": [""IsRange""]}"
S0032063313003218-5269	1	MeasuredEntity	230	253	T2	ionospheric temperature	"{""HasQuantity"": ""T1""}"
S0032063313003218-5269	1	MeasuredProperty	242	253	T3	temperature	"{""HasQuantity"": ""T1""}"
S0032063313003218-5269	2	Quantity	341	350	T4	67 mW m−2	"{""unit"": ""mW m\u22122""}"
S0032063313003218-5269	2	MeasuredEntity	293	325	T5	ion drag and Joule heating rates	"{""HasQuantity"": ""T4""}"
S0032063313003218-5269	2	MeasuredProperty	312	325	T6	heating rates	"{""HasQuantity"": ""T4""}"
S0032063313003218-5269	2	Qualifier	352	366	T7	on September 8	"{""Qualifies"": ""T4""}"
S0032063313003218-5269	3	Quantity	371	381	T8	277 mW m−2	"{""unit"": ""mW m\u22122""}"
S0032063313003218-5269	3	MeasuredEntity	293	325	T9	ion drag and Joule heating rates	"{""HasQuantity"": ""T8""}"
S0032063313003218-5269	3	MeasuredProperty	312	325	T10	heating rates	"{""HasQuantity"": ""T8""}"
S0032063313003218-5269	3	Qualifier	383	398	T11	on September 11	"{""Qualifies"": ""T8""}"
S0032063313003218-5269	4	Quantity	680	684	T12	~20%	"{""mods"": [""IsApproximate""]}"
S0032063313003218-5269	4	MeasuredProperty	641	649	T14	increase	"{""HasQuantity"": ""T12""}"
S0032063313003218-5269	4	Qualifier	685	719	T15	of the total inferred heating rate	"{""Qualifies"": ""T12""}"
