docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0016236113008041-3257	1	Quantity	334	338	T1	0.34	"{""unit"": ""weight%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	1	MeasuredEntity	301	317	T2	unreacted sample	"{""HasQuantity"": ""T1""}"
S0016236113008041-3257	1	MeasuredProperty	261	263	T3	Al	"{""HasQuantity"": ""T1""}"
S0016236113008041-3257	2	Quantity	380	385	T4	0.67%	"{""unit"": ""weight%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	3	Quantity	400	406	T7	4.5 kg	"{""unit"": ""kg"", ""mods"": [""IsCount""]}"
S0016236113008041-3257	3	MeasuredEntity	311	317	T8	sample	"{""HasQuantity"": ""T7""}"
S0016236113008041-3257	4	Quantity	390	395	T9	0.66%	"{""unit"": ""weight%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	4	MeasuredEntity	411	422	T10	6 kg sample	"{""HasQuantity"": ""T9""}"
S0016236113008041-3257	5	Quantity	411	415	T12	6 kg	"{""unit"": ""kg"", ""mods"": [""IsCount""]}"
S0016236113008041-3257	5	MeasuredEntity	311	317	T13	sample	"{""HasQuantity"": ""T12""}"
S0016236113008041-3257	6	Quantity	466	471	T14	3.98%	"{""unit"": ""weight%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	6	MeasuredEntity	476	488	T15	13 kg sample	"{""HasQuantity"": ""T14""}"
S0016236113008041-3257	6	MeasuredProperty	518	520	T16	Al	"{""HasQuantity"": ""T14""}"
S0016236113008041-3257	7	Quantity	476	481	T17	13 kg	"{""unit"": ""kg"", ""mods"": [""IsCount""]}"
S0016236113008041-3257	7	MeasuredEntity	416	422	T18	sample	"{""HasQuantity"": ""T17""}"
S0016236113008041-3257	8	Quantity	950	1004	T19	slightly lower for C and O, and slightly higher for Ca	"{""mods"": [""IsMean""]}"
S0016236113008041-3257	8	MeasuredEntity	911	945	T20	samples that had undergone testing	"{""HasQuantity"": ""T19""}"
S0016236113008041-3257	9	Quantity	1068	1073	T22	small	"{""mods"": [""IsMean""]}"
S0016236113008041-3257	10	Quantity	1297	1309	T25	lowest value	"{""mods"": [""IsMean""]}"
S0016236113008041-3257	10	MeasuredEntity	1331	1350	T26	unreacted limestone	"{""HasQuantity"": ""T25""}"
S0016236113008041-3257	10	MeasuredProperty	1243	1245	T27	Si	"{""HasQuantity"": ""T25""}"
