docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1750583613004192-1126	1	Quantity	490	497	T1	1 Mt/yr	"{""unit"": ""Mt/yr"", ""mods"": [""IsMean""]}"
S1750583613004192-1126	1	MeasuredEntity	501	513	T2	captured CO2	"{""HasQuantity"": ""T1""}"
S1750583613004192-1126	2	Quantity	391	395	T4	1 km	"{""unit"": ""km""}"
S1750583613004192-1126	2	MeasuredEntity	362	376	T5	saline aquifer	"{""HasQuantity"": ""T4""}"
S1750583613004192-1126	3	Quantity	418	424	T7	200 km	"{""unit"": ""km""}"
S1750583613004192-1126	4	Quantity	542	546	T10	1996	"{""mods"": [""IsCount""]}"
S1750583613004192-1126	5	Quantity	675	686	T12	three years	"{""unit"": ""years""}"
S1750583613004192-1126	6	Quantity	595	600	T15	eight	"{""mods"": [""IsCount""]}"
S1750583613004192-1126	7	Quantity	839	843	T17	nine	"{""mods"": [""IsCount""]}"
S1750583613004192-1126	7	MeasuredEntity	849	859	T18	CO2 layers	"{""HasQuantity"": ""T17""}"
S1750583613004192-1126	8	Quantity	391	395	T19	1 km	"{""unit"": ""km""}"
S1750583613004192-1126	9	Quantity	391	395	T22	1 km	"{""unit"": ""km""}"
