docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0960148113005727-739	1	Quantity	208	220	T1	eleven years	"{""unit"": ""years"", ""mods"": [""IsCount""]}"
S0960148113005727-739	1	MeasuredProperty	203	220	T2	last eleven years	"{""HasQuantity"": ""T1""}"
S0960148113005727-739	1	MeasuredEntity	160	172	T3	load factors	"{""HasProperty"": ""T2""}"
S0960148113005727-739	1	Qualifier	177	193	T4	individual farms	"{""Qualifies"": ""T3""}"
S0960148113005727-739	1	Qualifier	194	220	T5	over the last eleven years	"{""Qualifies"": ""T3""}"
S0960148113005727-739	2	Quantity	208	220	T6	eleven years	"{""unit"": ""years"", ""mods"": [""IsCount""]}"
S0960148113005727-739	2	MeasuredProperty	203	220	T7	last eleven years	"{""HasQuantity"": ""T6""}"
S0960148113005727-739	2	Qualifier	113	128	T9	from this fleet	"{""Qualifies"": ""T8""}"
S0960148113005727-739	2	Qualifier	144	156	T10	distribution	"{""Qualifies"": ""T8""}"
S0960148113005727-739	2	Qualifier	194	220	T11	over the last eleven years	"{""Qualifies"": ""T8""}"
S0960148113005727-739	3	Quantity	208	220	T12	eleven years	"{""unit"": ""years"", ""mods"": [""IsCount""]}"
S0960148113005727-739	3	MeasuredProperty	203	220	T13	last eleven years	"{""HasQuantity"": ""T12""}"
S0960148113005727-739	3	Qualifier	194	220	T19	over the last eleven years	"{""Qualifies"": ""T14""}"
