docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512003533-5211	1	Quantity	332	341	T1	10−5 mbar	"{""unit"": ""mbar"", ""mods"": [""IsMean""]}"
S0019103512003533-5211	1	MeasuredEntity	300	330	T2	peak ionospheric density level	"{""HasQuantity"": ""T1""}"
S0019103512003533-5211	2	Quantity	356	359	T4	78°	"{""unit"": ""\u00b0"", ""mods"": [""IsMean""]}"
S0019103512003533-5211	2	MeasuredEntity	347	355	T5	latitude	"{""HasQuantity"": ""T4""}"
S0019103512003533-5211	3	Quantity	630	635	T5	±50 K	"{""unit"": ""K"", ""mods"": [""IsMeanHasSD""]}"
S0019103512003533-5211	3	MeasuredEntity	575	587	T6	temperatures	"{""HasQuantity"": ""T5""}"
S0019103512003533-5211	3	MeasuredProperty	636	667	T7	exospheric and H3+ temperatures	"{""HasQuantity"": ""T5""}"
S0019103512003533-5211	4	Quantity	805	810	T8	⩽10 K	"{""unit"": ""K"", ""mods"": [""IsMean""]}"
S0019103512003533-5211	4	MeasuredEntity	782	801	T9	temperature changes	"{""HasQuantity"": ""T8""}"
S0019103512003533-5211	4	MeasuredProperty	729	749	T10	seasonal differences	"{""HasQuantity"": ""T8""}"
S0019103512003533-5211	5	Quantity	451	478	T11	10 keV electron energy flux	"{""unit"": ""keV"", ""mods"": []}"
S0019103512003533-5211	5	MeasuredProperty	458	478	T12	electron energy flux	"{""HasQuantity"": ""T11""}"
S0019103512003533-5211	6	Quantity	483	511	T13	peak electric field strength	"{""unit"": """", ""mods"": []}"
S0019103512003533-5211	6	MeasuredProperty	488	511	T14	electric field strength	"{""HasQuantity"": ""T13""}"
S0019103512003533-5211	7	Quantity	928	956	T15	column emission rates of H3+	"{""unit"": """", ""mods"": []}"
S0019103512003533-5211	7	MeasuredProperty	928	949	T16	column emission rates	"{""HasQuantity"": ""T15""}"
S0019103512003533-5211	7	MeasuredEntity	998	1028	T17	H3+ densities and temperatures	"{""HasProperty"": ""T16""}"
