docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103511004994-1607	1	Quantity	183	188	T1	50 km	"{""unit"": ""km"", ""mods"": []}"
S0019103511004994-1607	1	MeasuredEntity	146	150	T2	moon	"{""HasQuantity"": ""T1""}"
S0019103511004994-1607	1	MeasuredProperty	158	174	T3	minimum distance	"{""HasQuantity"": ""T1""}"
S0019103511004994-1607	2	Quantity	554	558	T4	115°	"{""unit"": ""\u00b0""}"
S0019103511004994-1607	2	MeasuredProperty	535	552	T6	local pitch angle	"{""HasQuantity"": ""T4""}"
S0019103511004994-1607	2	Qualifier	559	569	T7	during E12	"{""Qualifies"": ""T6""}"
S0019103511004994-1607	3	Quantity	574	583	T8	about 75°	"{""unit"": ""\u00b0"", ""mods"": [""IsApproximate""]}"
S0019103511004994-1607	3	MeasuredProperty	535	552	T10	local pitch angle	"{""HasQuantity"": ""T8""}"
S0019103511004994-1607	4	Quantity	1084	1113	T12	tens to hundreds keV energies	"{""unit"": ""keV"", ""mods"": [""IsRange""]}"
S0019103511004994-1607	4	MeasuredEntity	1069	1078	T13	electrons	"{""HasQuantity"": ""T12""}"
S0019103511004994-1607	4	MeasuredProperty	1105	1113	T14	energies	"{""HasQuantity"": ""T12""}"
S0019103511004994-1607	5	Quantity	1333	1354	T15	magnetospheric levels	"{""mods"": [""IsMean""]}"
S0019103511004994-1607	5	MeasuredEntity	1267	1285	T16	electron intensity	"{""HasQuantity"": ""T15""}"
S0019103511004994-1607	5	MeasuredProperty	1348	1354	T17	levels	"{""HasQuantity"": ""T15""}"
S0019103511004994-1607	6	Quantity	1358	1375	T18	background levels	"{""mods"": [""IsMean""]}"
S0019103511004994-1607	6	MeasuredEntity	1267	1285	T19	electron intensity	"{""HasQuantity"": ""T18""}"
S0019103511004994-1607	6	MeasuredProperty	1348	1354	T20	levels	"{""HasQuantity"": ""T18""}"
S0019103511004994-1607	7	Quantity	1184	1203	T21	red and green areas	"{""mods"": [""IsList""]}"
S0019103511004994-1607	7	MeasuredEntity	1207	1214	T22	Fig. 4A	"{""HasQuantity"": ""T21""}"
S0019103511004994-1607	7	MeasuredProperty	1198	1203	T23	areas	"{""HasQuantity"": ""T21""}"
S0019103511004994-1607	8	Quantity	1439	1458	T24	sub-Saturn upstream	"{""mods"": [""IsCount""]}"
S0019103511004994-1607	8	MeasuredEntity	1493	1499	T25	region	"{""HasQuantity"": ""T24""}"
S0019103511004994-1607	9	Quantity	1470	1492	T26	anti-Saturn downstream	"{""mods"": [""IsCount""]}"
S0019103511004994-1607	9	MeasuredEntity	1493	1499	T27	region	"{""HasQuantity"": ""T26""}"
