docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0022459611006116-1257	1	Quantity	64	70	T1	1323 K	"{""unit"": ""K""}"
S0022459611006116-1257	1	MeasuredEntity	49	58	T2	synthesis	"{""HasQuantity"": ""T1""}"
S0022459611006116-1257	2	Quantity	247	258	T4	4.2153(4) Å	"{""unit"": ""\u00c5"", ""mods"": [""HasTolerance""]}"
S0022459611006116-1257	2	MeasuredEntity	224	239	T5	cubic unit cell	"{""HasQuantity"": ""T4""}"
S0022459611006116-1257	2	MeasuredProperty	154	155	T6	a	"{""HasQuantity"": ""T4""}"
S0022459611006116-1257	3	Quantity	316	323	T7	4.216 Å	"{""unit"": ""\u00c5""}"
S0022459611006116-1257	3	MeasuredEntity	296	312	T8	literature value	"{""HasQuantity"": ""T7""}"
S0022459611006116-1257	3	MeasuredProperty	218	219	T9	a	"{""HasQuantity"": ""T7""}"
S0022459611006116-1257	4	Quantity	528	538	T10	1.1(2) wt%	"{""unit"": ""wt%"", ""mods"": [""HasTolerance""]}"
S0022459611006116-1257	4	MeasuredProperty	510	524	T12	phase fraction	"{""HasQuantity"": ""T10""}"
S0022459611006116-1257	5	Quantity	922	929	T13	9.36 fm	"{""unit"": ""fm""}"
S0022459611006116-1257	5	MeasuredEntity	917	918	T14	N	"{""HasQuantity"": ""T13""}"
S0022459611006116-1257	5	MeasuredProperty	834	868	T15	coherent neutron scattering length	"{""HasQuantity"": ""T13""}"
S0022459611006116-1257	6	Quantity	936	943	T16	5.65 fm	"{""unit"": ""fm""}"
S0022459611006116-1257	6	MeasuredEntity	931	932	T17	F	"{""HasQuantity"": ""T16""}"
S0022459611006116-1257	7	Quantity	1590	1594	T19	145°	"{""unit"": ""\u00b0""}"
S0022459611006116-1257	7	MeasuredEntity	1564	1583	T20	backscattering bank	"{""HasQuantity"": ""T19""}"
S0022459611006116-1257	7	MeasuredProperty	1585	1589	T21	〈2θ〉	"{""HasQuantity"": ""T19""}"
