docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167610513001001-1769	1	Quantity	96	101	T1	≈0.5°	"{""unit"": ""\u00b0"", ""mods"": [""IsApproximate""]}"
S0167610513001001-1769	1	MeasuredEntity	102	119	T2	tilt of the lidar	"{""HasQuantity"": ""T1""}"
S0167610513001001-1769	2	Quantity	216	222	T3	60 min	"{""unit"": ""min""}"
S0167610513001001-1769	2	MeasuredEntity	174	196	T5	horizontal wind speeds	"{""HasProperty"": ""T4""}"
S0167610513001001-1769	3	Quantity	371	383	T6	≈0–0.5 m s−1	"{""unit"": ""m s\u22121"", ""mods"": [""IsApproximate"", ""IsRange""]}"
S0167610513001001-1769	3	MeasuredProperty	357	367	T7	wind speed	"{""HasQuantity"": ""T6""}"
S0167610513001001-1769	3	MeasuredEntity	316	321	T8	lidar	"{""HasProperty"": ""T7""}"
S0167610513001001-1769	3	Qualifier	384	415	T9	at speeds of less than 20 m s−1	"{""Qualifies"": ""T6""}"
S0167610513001001-1769	4	Quantity	407	415	T10	20 m s−1	"{""unit"": ""m s\u22121""}"
S0167610513001001-1769	4	MeasuredProperty	357	367	T11	wind speed	"{""HasQuantity"": ""T10""}"
S0167610513001001-1769	4	MeasuredEntity	316	321	T12	lidar	"{""HasProperty"": ""T11""}"
S0167610513001001-1769	5	Quantity	624	634	T13	0.36 m s−1	"{""unit"": ""m s\u22121""}"
S0167610513001001-1769	5	MeasuredProperty	535	540	T14	error	"{""HasQuantity"": ""T13""}"
S0167610513001001-1769	5	MeasuredEntity	548	573	T15	lidar-derived wind speeds	"{""HasProperty"": ""T14""}"
S0167610513001001-1769	5	Qualifier	635	655	T16	in stable conditions	"{""Qualifies"": ""T13""}"
S0167610513001001-1769	6	Quantity	660	670	T17	1.05 m s−1	"{""unit"": ""m s\u22121""}"
S0167610513001001-1769	6	Qualifier	671	693	T20	in unstable conditions	"{""Qualifies"": ""T17""}"
S0167610513001001-1769	7	Quantity	699	709	T21	0.86 m s−1	"{""unit"": ""m s\u22121""}"
S0167610513001001-1769	7	Qualifier	710	731	T24	in neutral conditions	"{""Qualifies"": ""T21""}"
