docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213158213000582-1183	1	Quantity	112	118	T1	100 ms	"{""unit"": ""ms"", ""mods"": []}"
S2213158213000582-1183	1	MeasuredEntity	119	138	T2	auditory amplitudes	"{""HasQuantity"": ""T1""}"
S2213158213000582-1183	1	MeasuredProperty	112	127	T3	100 ms auditory	"{""HasQuantity"": ""T1""}"
S2213158213000582-1183	1	Qualifier	104	111	T4	smaller	"{""Qualifies"": ""T2""}"
S2213158213000582-1183	2	Quantity	417	420	T5	1 s	"{""unit"": ""s"", ""mods"": []}"
S2213158213000582-1183	2	MeasuredProperty	380	403	T6	interstimulus intervals	"{""HasQuantity"": ""T5""}"
S2213158213000582-1183	2	Qualifier	404	416	T7	greater than	"{""Qualifies"": ""T6""}"
S2213158213000582-1183	3	Quantity	729	732	T8	142	"{""unit"": """", ""mods"": [""IsCount""]}"
S2213158213000582-1183	4	Quantity	754	757	T10	221	"{""unit"": """", ""mods"": [""IsCount""]}"
S2213158213000582-1183	5	Quantity	1159	1161	T12	79	"{""unit"": """", ""mods"": [""IsCount""]}"
S2213158213000582-1183	5	MeasuredEntity	1134	1153	T13	individuals with SZ	"{""HasQuantity"": ""T12""}"
S2213158213000582-1183	6	Quantity	1175	1177	T13	73	"{""unit"": """", ""mods"": [""IsCount""]}"
S2213158213000582-1183	6	MeasuredEntity	1167	1169	T14	HC	"{""HasQuantity"": ""T13""}"
S2213158213000582-1183	7	Quantity	1220	1226	T17	larger	"{""unit"": """", ""mods"": []}"
S2213158213000582-1183	7	MeasuredEntity	1227	1299	T15	N1 Cz and left and right superior temporal gyrus (STG) M100 ratio scores	"{""HasQuantity"": ""T16""}"
S2213158213000582-1183	8	Quantity	1384	1417	T19	smaller first click (S1) response	"{""unit"": """", ""mods"": []}"
S2213158213000582-1183	8	MeasuredEntity	1421	1429	T20	patients	"{""HasQuantity"": ""T19""}"
