docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0038071711004354-1644	1	Quantity	43	50	T1	14.8 °C	"{""unit"": ""\u00b0C"", ""mods"": [""IsMean""]}"
S0038071711004354-1644	1	MeasuredEntity	16	39	T2	mean annual temperature	"{""HasQuantity"": ""T1""}"
S0038071711004354-1644	1	MeasuredProperty	28	39	T3	temperature	"{""HasQuantity"": ""T1""}"
S0038071711004354-1644	2	Quantity	85	91	T4	898 mm	"{""unit"": ""mm"", ""mods"": [""IsMean""]}"
S0038071711004354-1644	2	MeasuredEntity	56	81	T5	mean annual precipitation	"{""HasQuantity"": ""T4""}"
S0038071711004354-1644	2	MeasuredProperty	68	81	T6	precipitation	"{""HasQuantity"": ""T4""}"
S0038071711004354-1644	3	Quantity	301	307	T7	2–5 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0038071711004354-1644	3	MeasuredEntity	252	261	T8	O horizon	"{""HasQuantity"": ""T7""}"
S0038071711004354-1644	3	MeasuredProperty	308	317	T9	thickness	"{""HasQuantity"": ""T7""}"
S0038071711004354-1644	4	Quantity	355	360	T10	0.1 m	"{""unit"": ""m""}"
S0038071711004354-1644	5	Quantity	394	397	T13	93%	"{""mods"": [""IsCount""]}"
S0038071711004354-1644	5	MeasuredEntity	398	402	T14	sand	"{""HasQuantity"": ""T13""}"
S0038071711004354-1644	6	Quantity	404	406	T16	4%	"{""mods"": [""IsCount""]}"
S0038071711004354-1644	6	MeasuredEntity	407	411	T17	clay	"{""HasQuantity"": ""T16""}"
S0038071711004354-1644	7	Quantity	395	397	T19	3%	"{""mods"": [""IsCount""]}"
S0038071711004354-1644	7	MeasuredEntity	420	424	T20	silt	"{""HasQuantity"": ""T19""}"
