docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0925443913001385-1319	1	Quantity	122	138	T1	approximately 80	"{""unit"": """", ""mods"": [""IsApproximate"", ""IsCount""]}"
S0925443913001385-1319	1	MeasuredEntity	139	147	T2	proteins	"{""HasQuantity"": ""T1""}"
S0925443913001385-1319	2	Quantity	162	164	T2-1	13	"{""unit"": """", ""mods"": [""IsCount""]}"
S0925443913001385-1319	2	MeasuredEntity	139	147	T2-2	proteins	"{""HasQuantity"": ""T2-1""}"
S0925443913001385-1319	2	Qualifier	169	212	T2-4	encoded by the mitochondrial genome (mtDNA)	"{""Qualifies"": ""T2-2""}"
S0925443913001385-1319	3	Quantity	1403	1417	T3-1	over a hundred	"{""unit"": """", ""mods"": [""IsCount""]}"
S0925443913001385-1319	3	MeasuredEntity	1418	1426	T3-2	proteins	"{""HasQuantity"": ""T3-1""}"
S0925443913001385-1319	4	Quantity	3394	3408	T4-1	~ 2 megadalton	"{""unit"": ""megadalton"", ""mods"": [""IsApproximate""]}"
S0925443913001385-1319	4	MeasuredEntity	3409	3416	T4-2	machine	"{""HasQuantity"": ""T4-1""}"
S0925443913001385-1319	5	Quantity	122	138	T5-1	approximately 80	"{""unit"": """", ""mods"": [""IsApproximate"", ""IsCount""]}"
S0925443913001385-1319	6	Quantity	3476	3479	T6-1	28S	"{""unit"": """", ""mods"": []}"
S0925443913001385-1319	7	Quantity	3496	3499	T7-1	39S	"{""unit"": """", ""mods"": []}"
S0925443913001385-1319	7	MeasuredEntity	3500	3519	T7-2	large subunit (LSU)	"{""HasQuantity"": ""T7-1""}"
S0925443913001385-1319	8	Quantity	3828	3833	T8-1	~ 70%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0925443913001385-1319	8	MeasuredEntity	3782	3786	T8-2	rRNA	"{""HasQuantity"": ""T8-1""}"
S0925443913001385-1319	9	Quantity	3828	3833	T9-1	~ 70%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0925443913001385-1319	9	MeasuredEntity	3771	3778	T9-2	protein	"{""HasQuantity"": ""T9-1""}"
