docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1359645413009816-2227	1	Quantity	26	36	T1	14 samples	"{""unit"": """", ""mods"": [""IsCount""]}"
S1359645413009816-2227	1	MeasuredEntity	29	36	T2	samples	"{""HasQuantity"": ""T1""}"
S1359645413009816-2227	1	Qualifier	38	90	T4	taken from three different positions of the HPT disk	"{""Qualifies"": ""T2""}"
S1359645413009816-2227	2	Quantity	230	231	T5	3	"{""unit"": """", ""mods"": [""IsCount""]}"
S1359645413009816-2227	2	Qualifier	166	175	T8	different	"{""Qualifies"": ""T6""}"
S1359645413009816-2227	3	MeasuredEntity	29	36	T10	samples	"{""HasQuantity"": ""T9""}"
S1359645413009816-2227	4	Quantity	159	162	T13	9mm	"{""unit"": ""mm""}"
S1359645413009816-2227	4	MeasuredEntity	147	153	T14	radius	"{""HasQuantity"": ""T13""}"
S1359645413009816-2227	5	Quantity	27	36	T16	4 samples	"{""unit"": """", ""mods"": [""IsCount""]}"
S1359645413009816-2227	5	MeasuredEntity	29	36	T17	samples	"{""HasQuantity"": ""T16""}"
S1359645413009816-2227	7	Quantity	240	246	T23	7.3 mm	"{""unit"": ""mm""}"
S1359645413009816-2227	7	MeasuredEntity	147	153	T24	radius	"{""HasQuantity"": ""T23""}"
